country,chosen_formation,name,positions,role,overall_rating,potential,preferred_foot,height_cm,weight_kgs,predicted_score,age,nationality,weak_foot(1-5),skill_moves(1-5),national_rating,national_team_position,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
Italy,5-3-2,A. Barzagli,CB,DF,83.0,83,Right,187.96,87.1,873.2420454545438,37,Italy,3,2,,,40,21,70,63,35,64,50,31,65,63,61,74,52,80,64,54,81,53,83,39,66,90,28,62,60,88,94,88,80
Italy,5-3-2,F. Acerbi,CB,DF,83.0,83,Left,193.04,88.0,873.2420454545438,31,Italy,3,3,83.0,SUB,25,37,80,73,39,65,62,56,77,72,65,55,33,81,35,75,68,81,83,60,73,85,20,65,72,85,87,87,85
Italy,5-3-2,M. Verratti,CM,MF,86.0,89,Right,165.1,59.9,873.2420454545438,26,Italy,4,4,83.0,LCM,72,60,55,90,64,90,73,64,89,88,69,62,90,85,94,56,64,77,52,58,89,84,71,87,64,95,78,83,80
Italy,5-3-2,Jorginho,CM,MF,83.0,84,Right,154.94,67.1,873.2420454545438,27,Italy,3,3,83.0,CM,75,57,56,89,71,82,75,76,87,85,70,61,77,82,73,71,58,79,66,62,79,76,68,87,84,79,62,77,70
Italy,5-3-2,D. De Rossi,CDM,MF,83.0,83,Right,182.88,83.0,873.2420454545438,35,Italy,4,2,,,57,50,81,81,74,64,62,71,80,77,63,63,64,80,72,81,77,73,79,72,83,87,55,73,80,90,90,82,80
Italy,5-3-2,L. Insigne,LW,FW,88.0,88,Right,162.56,59.0,873.2420454545438,27,Italy,4,4,83.0,LW,86,77,56,85,74,90,87,77,78,93,94,86,94,83,93,75,53,75,44,84,34,26,83,87,61,83,51,24,22
Italy,5-3-2,C. Immobile,ST,FW,87.0,87,Right,185.42,84.8,873.2420454545438,29,Italy,4,3,83.0,ST,55,90,81,74,87,83,70,51,49,83,78,85,77,87,63,86,77,80,76,80,77,40,91,65,78,81,34,33,32
Ivory Coast,4-3-3,B. Sangaré,GK,GK,69.0,69,Right,154.94,78.0,873.5860909090894,32,Ivory Coast,3,1,,,14,13,16,30,19,19,15,19,25,18,45,40,38,68,63,19,65,24,65,19,28,19,19,29,19,49,16,20,20
Ivory Coast,4-3-3,E. Bailly,CB,DF,81.0,85,Right,185.42,77.1,873.5860909090894,24,Ivory Coast,3,2,75.0,SUB,51,33,79,70,42,62,46,43,56,64,75,81,67,74,62,55,85,71,86,48,87,81,47,54,46,71,79,81,83
Ivory Coast,4-3-3,S. Aurier,RB,DF,80.0,83,Right,175.26,76.2,873.5860909090894,26,Ivory Coast,3,3,75.0,RB,83,54,75,78,47,76,69,30,72,79,79,78,73,81,76,71,94,77,74,58,86,79,72,71,64,75,75,81,82
Ivory Coast,4-3-3,S. Bamba,CB,DF,76.0,76,Right,190.5,86.2,873.5860909090894,34,Ivory Coast,3,2,,,27,27,76,60,16,60,34,16,53,58,53,55,32,69,32,51,66,54,89,15,83,79,24,38,19,64,74,77,76
Ivory Coast,4-3-3,G. Konan,LB,DF,75.0,81,Left,175.26,71.2,873.5860909090894,23,Ivory Coast,3,3,,,71,43,60,71,58,78,73,32,64,76,85,79,77,74,75,57,69,90,66,46,70,72,70,67,41,77,67,75,69
Ivory Coast,4-3-3,N. Pépé,RM,MF,80.0,88,Left,182.88,73.0,873.5860909090894,23,Ivory Coast,3,4,,,69,80,57,72,68,85,79,65,63,81,90,91,90,79,79,80,68,78,61,73,43,25,78,80,85,78,28,27,25
Ivory Coast,4-3-3,J. Seri,CM,MF,80.0,81,Right,170.18,73.0,873.5860909090894,27,Ivory Coast,4,3,,,72,69,60,86,47,75,81,81,84,84,75,64,85,73,79,78,64,75,59,76,69,71,72,81,67,81,69,72,65
Ivory Coast,4-3-3,J. Gbamin,CDM,MF,79.0,84,Right,185.42,83.0,873.5860909090894,23,Ivory Coast,3,3,,,69,40,71,78,45,75,62,60,74,77,76,85,68,76,66,82,77,83,83,71,85,79,65,72,40,72,79,80,71
Ivory Coast,4-3-3,W. Zaha,CF,FW,82.0,85,Right,154.94,66.2,873.5860909090894,26,Ivory Coast,3,5,,,81,77,47,75,61,90,57,51,65,87,89,92,88,77,82,78,57,76,75,68,73,23,78,77,66,81,22,29,28
Ivory Coast,4-3-3,Gervinho,LW,FW,78.0,78,Right,152.4,66.2,873.5860909090894,31,Ivory Coast,3,3,75.0,RW,75,72,63,73,70,80,69,43,67,78,91,90,88,76,76,69,62,78,55,64,51,39,78,74,63,68,35,29,15
Ivory Coast,4-3-3,M. Gradel,LW,FW,78.0,78,Right,152.4,69.9,873.5860909090894,31,Ivory Coast,4,4,75.0,LW,71,78,66,74,69,82,67,73,67,81,85,84,83,75,70,76,66,71,59,78,59,51,76,74,78,78,31,40,35
Jamaica,5-3-2,A. Blake,GK,GK,75.0,78,Right,193.04,78.9,852.8601590909084,28,Jamaica,2,1,,,12,13,24,32,11,11,24,12,33,28,43,49,48,71,42,14,70,41,68,11,27,15,12,11,19,55,14,14,13
Jamaica,5-3-2,W. Morgan,CB,DF,76.0,76,Right,185.42,101.2,852.8601590909084,35,Jamaica,2,2,,,17,19,76,55,23,58,14,18,47,61,30,30,28,75,48,52,75,50,88,35,79,76,39,49,17,68,77,76,77
Jamaica,5-3-2,A. Mariappa,CB,DF,74.0,74,Right,154.94,78.9,852.8601590909084,32,Jamaica,3,2,,,57,27,77,63,21,59,33,22,61,65,57,52,58,75,74,47,78,61,72,34,69,69,53,58,44,64,74,76,77
Jamaica,5-3-2,K. Lawrence,LB,DF,74.0,77,Left,152.4,73.0,852.8601590909084,26,Jamaica,3,3,,,67,36,64,62,41,68,66,65,52,69,89,88,81,68,71,61,81,83,77,43,76,69,61,46,33,59,69,74,74
Jamaica,5-3-2,M. Hector,CB,DF,71.0,74,Right,193.04,82.1,852.8601590909084,26,Jamaica,3,2,,,35,40,73,62,31,60,32,30,58,59,57,70,54,63,44,68,67,66,79,44,79,68,49,52,51,61,67,75,67
Jamaica,5-3-2,D. Gordon,CB,DF,69.0,69,Right,193.04,84.8,852.8601590909084,34,Jamaica,4,2,,,56,46,73,63,39,55,57,48,59,59,43,42,50,67,41,63,44,55,84,50,67,65,44,57,49,63,70,71,63
Jamaica,5-3-2,L. Bailey,LM,MF,81.0,89,Left,152.4,78.9,852.8601590909084,21,Jamaica,4,4,,,77,75,57,75,75,86,77,73,66,82,94,90,86,80,84,79,86,76,59,77,58,21,80,77,71,75,45,27,18
Jamaica,5-3-2,D. Johnson,CM,MF,70.0,73,Left,175.26,67.1,852.8601590909084,26,Jamaica,3,3,,,67,66,40,71,57,68,73,66,64,72,79,76,84,63,85,67,58,80,64,73,48,54,73,72,68,78,42,57,50
Jamaica,5-3-2,S. Dawkins,LM,MF,67.0,67,Right,152.4,69.9,852.8601590909084,31,Jamaica,4,3,,,55,58,43,70,61,72,49,60,62,70,64,72,78,65,70,66,55,72,59,57,60,49,65,66,67,68,35,33,31
Jamaica,5-3-2,C. Burke,ST,FW,68.0,69,Right,190.5,82.1,852.8601590909084,27,Jamaica,2,2,,,22,69,70,55,62,61,43,41,29,66,80,76,50,62,44,69,75,62,81,51,68,14,63,37,65,60,23,20,18
Jamaica,5-3-2,C. Donaldson,ST,FW,66.0,66,Right,185.42,79.8,852.8601590909084,35,Jamaica,3,2,,,43,66,63,49,58,62,44,29,42,65,63,60,60,67,52,67,69,75,79,54,74,27,68,58,64,70,19,31,16
Japan,4-3-3,M. Higashiguchi,GK,GK,72.0,72,Right,182.88,78.0,873.3770909090895,32,Japan,3,1,,,12,8,11,17,9,8,14,10,28,12,34,32,34,73,46,15,59,45,68,6,26,12,12,25,15,26,29,12,14
Japan,4-3-3,M. Hasebe,CB,DF,79.0,79,Right,154.94,72.1,873.3770909090895,35,Japan,3,3,,,74,45,67,82,57,68,70,63,75,74,53,55,69,82,72,54,74,70,68,53,74,79,62,76,61,85,85,79,80
Japan,4-3-3,H. Sakai,RB,DF,78.0,78,Right,182.88,69.9,873.3770909090895,28,Japan,4,2,,,74,33,71,70,41,60,67,55,64,69,78,78,71,76,69,72,75,90,74,58,79,74,74,60,36,74,77,77,80
Japan,4-3-3,G. Shoji,CB,DF,75.0,80,Right,182.88,73.9,873.3770909090895,26,Japan,5,2,,,40,29,72,67,28,47,37,34,70,57,75,86,52,73,69,67,78,82,79,49,74,74,29,31,32,69,78,76,71
Japan,4-3-3,M. Yoshida,CB,DF,75.0,75,Right,187.96,78.0,873.3770909090895,30,Japan,4,2,,,36,34,74,63,56,60,38,33,52,66,60,61,65,73,57,50,86,70,76,41,66,73,42,50,54,70,73,79,76
Japan,4-3-3,S. Kagawa,CAM,MF,80.0,80,Right,175.26,68.0,873.3770909090895,29,Japan,4,4,,,65,75,48,83,76,86,74,63,71,82,72,60,87,80,88,54,65,82,39,52,30,59,80,78,80,83,56,53,49
Japan,4-3-3,T. Inui,LM,MF,80.0,80,Right,170.18,63.0,873.3770909090895,30,Japan,4,4,,,77,71,41,76,68,88,85,65,70,83,88,77,94,76,93,72,63,76,49,77,49,44,73,74,51,76,65,39,31
Japan,4-3-3,K. Honda,RM,MF,78.0,78,Left,182.88,73.9,873.3770909090895,32,Japan,3,4,,,75,65,72,80,72,82,88,86,80,84,76,76,75,72,77,84,83,68,69,80,48,44,74,81,76,80,59,48,48
Japan,4-3-3,Y. Kobayashi,ST,FW,76.0,76,Right,152.4,72.1,873.3770909090895,31,Japan,4,3,,,70,76,72,67,66,76,57,56,57,75,82,81,86,75,67,77,64,84,65,72,45,31,77,70,72,64,24,24,26
Japan,4-3-3,Y. Mutō,ST,FW,76.0,79,Right,152.4,72.1,873.3770909090895,26,Japan,4,3,,,70,76,73,74,74,80,65,46,59,77,78,77,74,79,77,72,76,75,63,66,50,39,78,70,62,75,43,33,30
Japan,4-3-3,Y. Ōsako,CF,FW,76.0,76,Right,182.88,71.2,873.3770909090895,28,Japan,4,3,,,42,73,74,74,73,78,71,53,59,76,77,76,78,78,78,70,81,71,64,69,65,31,77,78,68,77,53,39,32
Korea Republic,3-5-2,Cho Hyun Woo,GK,GK,74.0,76,Right,187.96,74.8,872.2492954545442,27,Korea Republic,3,1,,,11,18,16,28,18,12,19,15,23,18,51,50,21,70,50,19,54,29,33,14,19,17,12,65,19,63,29,18,16
Korea Republic,3-5-2,Kim Jin Su,LB,DF,72.0,73,Left,152.4,67.1,872.2492954545442,26,Korea Republic,3,3,,,71,26,59,71,23,68,66,68,62,69,79,77,78,66,76,46,71,65,64,47,64,74,69,57,55,63,66,73,71
Korea Republic,3-5-2,Hong Jeong Ho,CB,DF,72.0,72,Right,187.96,77.1,872.2492954545442,29,Korea Republic,4,2,,,30,43,76,63,39,49,45,39,53,58,77,75,65,67,59,55,79,72,76,45,72,69,50,59,46,67,66,74,69
Korea Republic,3-5-2,Choi Chul Soon,LB,DF,71.0,71,Right,175.26,69.9,872.2492954545442,32,Korea Republic,3,3,,,69,43,61,65,53,65,53,54,60,66,77,70,69,74,78,46,91,75,72,44,76,71,73,67,52,57,65,73,71
Korea Republic,3-5-2,H. Son,LM,MF,85.0,86,Right,182.88,64.9,872.2492954545442,26,Korea Republic,5,4,,,80,86,65,81,80,88,83,70,65,86,88,87,82,86,76,88,63,86,63,90,60,39,88,81,71,84,48,34,33
Korea Republic,3-5-2,Koo Ja Cheol,CAM,MF,76.0,76,Right,182.88,78.9,872.2492954545442,30,Korea Republic,4,3,,,72,73,65,75,80,80,76,69,71,78,73,62,76,73,75,80,77,72,64,77,54,59,73,72,74,69,57,61,48
Korea Republic,3-5-2,Ki Sung Yueng,CM,MF,76.0,76,Right,187.96,74.8,872.2492954545442,30,Korea Republic,4,4,,,73,69,71,83,55,74,76,77,79,80,60,61,67,66,59,82,68,69,70,71,68,54,72,79,76,81,60,70,71
Korea Republic,3-5-2,Kwon Chang Hoon,RM,MF,75.0,79,Left,175.26,69.9,872.2492954545442,24,Korea Republic,3,4,,,74,72,64,76,63,75,75,66,70,78,76,73,80,77,84,75,50,69,52,76,72,61,70,75,55,76,41,54,53
Korea Republic,3-5-2,Lee Jae Sung,CAM,MF,74.0,76,Left,154.94,69.9,872.2492954545442,26,Korea Republic,4,3,,,65,63,54,77,59,74,65,58,71,71,69,67,79,72,62,61,57,91,55,62,68,56,70,80,44,78,42,58,49
Korea Republic,3-5-2,Suk Hyun Jun,ST,FW,73.0,74,Right,190.5,82.1,872.2492954545442,27,Korea Republic,4,3,,,58,73,73,59,68,71,68,67,47,76,62,65,65,66,46,85,67,74,82,72,78,29,71,58,61,65,41,37,22
Korea Republic,3-5-2,Hwang Ui Jo,ST,FW,73.0,75,Right,182.88,73.0,872.2492954545442,26,Korea Republic,4,3,,,53,73,71,64,66,73,67,63,57,70,80,81,77,70,64,73,72,76,71,66,62,41,71,55,66,58,20,39,32
Kosovo,3-5-2,S. Ujkani,GK,GK,70.0,70,Right,187.96,87.1,846.6961818181829,30,Kosovo,2,1,,,12,13,10,36,12,12,11,14,26,23,51,49,55,60,50,22,79,21,59,17,20,10,10,31,22,50,18,11,10
Kosovo,3-5-2,L. Paqarada,LB,DF,70.0,74,Left,182.88,76.2,846.6961818181829,24,Kosovo,3,3,,,75,36,55,68,41,67,76,73,66,71,77,76,71,68,64,65,62,75,65,46,64,65,56,58,39,65,65,71,67
Kosovo,3-5-2,A. Rrahmani,CB,DF,69.0,72,Right,193.04,87.1,846.6961818181829,25,Kosovo,4,2,,,42,21,74,48,26,34,24,21,22,51,51,70,41,61,47,33,70,74,84,31,78,65,34,39,34,56,60,72,70
Kosovo,3-5-2,M. Vojvoda,RB,DF,68.0,73,Right,185.42,78.9,846.6961818181829,24,Kosovo,4,2,,,72,35,55,65,47,67,62,58,67,62,69,68,66,66,67,62,65,72,67,49,67,65,62,64,35,60,64,66,68
Kosovo,3-5-2,V. Berisha,LM,MF,76.0,77,Right,175.26,69.9,846.6961818181829,26,Kosovo,4,4,,,63,66,42,73,68,77,72,66,71,78,83,79,84,73,69,76,79,86,74,73,81,56,72,76,69,78,66,56,54
Kosovo,3-5-2,B. Celina,CAM,MF,73.0,82,Right,154.94,66.2,846.6961818181829,22,Kosovo,3,3,,,66,70,46,69,55,76,69,74,64,74,79,76,78,67,81,71,47,58,62,73,47,18,64,74,69,68,26,27,15
Kosovo,3-5-2,A. Zeneli,LM,MF,73.0,77,Right,175.26,72.1,846.6961818181829,24,Kosovo,3,4,,,71,66,50,68,62,83,78,67,54,77,87,85,86,67,80,77,33,73,55,63,61,38,61,60,56,67,30,33,24
Kosovo,3-5-2,B. Kololli,LM,MF,72.0,73,Right,182.88,82.1,846.6961818181829,26,Kosovo,3,3,,,70,73,57,70,65,70,61,64,65,68,76,79,75,72,69,72,68,74,74,64,57,52,74,62,69,66,47,60,56
Kosovo,3-5-2,L. Sadiku,CDM,MF,71.0,73,Right,185.42,69.9,846.6961818181829,27,Kosovo,3,2,,,36,43,54,73,51,53,60,38,70,68,58,44,69,69,67,77,74,71,60,69,71,72,53,59,70,69,73,70,66
Kosovo,3-5-2,M. Rashica,RW,FW,76.0,83,Right,152.4,73.0,846.6961818181829,22,Kosovo,4,3,,,76,70,50,68,68,80,71,61,64,77,93,86,90,70,77,79,41,75,57,72,67,26,70,70,45,72,53,29,36
Kosovo,3-5-2,V. Muriqi,ST,FW,71.0,77,Left,193.04,86.2,846.6961818181829,24,Kosovo,4,3,,,35,71,76,64,61,66,58,30,42,69,53,69,49,61,42,75,54,72,88,66,51,18,74,60,67,54,20,25,22
Mali,4-3-3,M. Samassa,GK,GK,68.0,68,Right,198.12,84.8,873.1627727272711,29,Mali,1,1,,,10,11,13,27,13,12,10,10,22,19,43,59,45,67,39,24,47,32,81,10,43,19,11,26,18,61,12,11,12
Mali,4-3-3,H. Traoré,RB,DF,74.0,75,Right,175.26,71.2,873.1627727272711,27,Mali,3,3,,,73,48,69,71,32,74,71,34,70,73,86,80,72,74,82,68,90,76,62,58,73,72,69,63,47,68,67,72,71
Mali,4-3-3,B. Dibassy,LB,DF,74.0,74,Left,182.88,73.9,873.1627727272711,29,Mali,3,2,,,70,48,67,68,44,71,54,30,64,70,78,75,67,67,67,68,72,83,76,59,72,71,60,48,36,64,72,75,73
Mali,4-3-3,A. Touré,RB,DF,74.0,79,Right,182.88,72.1,873.1627727272711,22,Mali,3,3,,,73,60,69,71,30,72,67,35,55,73,72,74,64,69,64,55,74,76,74,32,59,72,60,56,40,67,70,76,74
Mali,4-3-3,M. Wagué,CB,DF,73.0,75,Right,190.5,87.1,873.1627727272711,28,Mali,3,2,,,36,31,72,49,25,36,30,29,51,51,49,59,46,69,46,44,68,67,90,29,75,71,29,36,34,68,74,74,72
Mali,4-3-3,D. Samassékou,CDM,MF,78.0,86,Right,152.4,68.0,873.1627727272711,23,Mali,3,3,,,57,42,59,76,37,69,55,34,72,74,68,77,77,78,77,60,74,81,72,54,75,79,55,72,56,79,77,80,77
Mali,4-3-3,A. Haidara,CM,MF,76.0,84,Right,175.26,67.1,873.1627727272711,21,Mali,2,4,,,68,68,50,77,61,76,75,62,73,76,79,77,76,77,74,75,76,80,69,74,62,71,74,76,62,80,59,70,66
Mali,4-3-3,Y. Bissouma,CM,MF,73.0,83,Right,182.88,79.8,873.1627727272711,22,Mali,3,4,,,65,52,60,74,38,76,62,75,70,74,75,71,72,70,78,82,59,64,69,74,68,71,67,74,58,72,67,75,71
Mali,4-3-3,M. Marega,ST,FW,81.0,82,Right,185.42,83.0,873.1627727272711,27,Mali,3,3,,,65,82,80,68,79,65,58,37,52,67,87,88,67,78,50,86,74,92,90,74,89,26,84,68,71,74,51,34,28
Mali,4-3-3,A. Diaby,RW,FW,76.0,76,Left,172.72,71.2,873.1627727272711,27,Mali,2,3,,,69,74,66,69,72,73,67,49,63,71,92,93,89,78,85,75,91,81,58,66,61,33,82,67,63,76,35,34,36
Mali,4-3-3,B. Sako,LW,FW,71.0,71,Left,182.88,89.8,873.1627727272711,30,Mali,3,3,,,77,68,60,63,63,73,74,74,61,69,75,75,67,67,67,77,59,70,81,76,75,40,72,69,70,69,35,33,35
Mexico,3-5-2,G. Ochoa,GK,GK,77.0,77,Right,185.42,78.0,873.8159090909076,33,Mexico,3,1,77.0,GK,15,12,19,31,16,10,14,17,32,18,47,50,65,71,42,25,75,34,56,11,19,23,16,48,16,57,21,10,12
Mexico,3-5-2,M. Layún,RB,DF,77.0,77,Right,154.94,76.2,873.8159090909076,30,Mexico,5,3,75.0,SUB,80,67,63,76,66,75,68,74,74,76,76,76,72,74,78,80,75,73,66,76,72,77,73,71,74,79,77,75,74
Mexico,3-5-2,D. Reyes,CB,DF,76.0,79,Right,187.96,73.9,873.8159090909076,26,Mexico,3,2,77.0,SUB,49,45,78,77,37,67,45,36,68,74,63,65,68,73,55,49,70,66,69,47,64,79,44,52,50,67,78,76,79
Mexico,3-5-2,C. Salcedo,CB,DF,76.0,80,Right,187.96,77.1,873.8159090909076,25,Mexico,3,2,,,28,22,71,67,25,58,25,22,60,60,65,68,62,68,59,42,72,69,77,18,79,77,30,48,36,68,76,79,76
Mexico,3-5-2,H. Herrera,CM,MF,82.0,82,Right,182.88,72.1,873.8159090909076,28,Mexico,4,3,81.0,RCM,63,71,59,79,59,76,67,63,76,78,71,73,66,82,70,81,66,95,73,78,84,82,82,78,64,75,81,82,67
Mexico,3-5-2,A. Guardado,CM,MF,82.0,82,Left,170.18,67.1,873.8159090909076,32,Mexico,2,4,77.0,CM,75,63,55,85,69,81,78,81,84,85,75,72,82,82,88,72,74,83,59,74,72,74,70,85,70,76,75,76,74
Mexico,3-5-2,J. Corona,RM,MF,81.0,82,Right,172.72,62.1,873.8159090909076,26,Mexico,5,5,81.0,RM,75,74,67,76,75,91,85,67,68,84,87,79,90,82,87,66,72,74,39,67,60,57,80,77,68,85,58,53,44
Mexico,3-5-2,E. Hernández,RM,MF,78.0,78,Right,170.18,64.9,873.8159090909076,30,Mexico,3,4,,,80,75,49,79,72,80,75,67,75,83,74,77,80,70,81,73,70,77,58,74,39,42,70,80,70,80,50,45,52
Mexico,3-5-2,E. Gutiérrez,CM,MF,77.0,85,Left,154.94,73.9,873.8159090909076,23,Mexico,2,4,77.0,SUB,69,68,52,79,65,74,72,51,76,77,78,76,69,68,72,77,53,91,64,74,60,77,67,76,67,76,75,69,57
Mexico,3-5-2,H. Lozano,RW,FW,82.0,87,Right,175.26,69.9,873.8159090909076,23,Mexico,4,4,77.0,LS,75,77,58,74,75,84,72,65,67,81,94,93,91,82,76,76,67,80,59,76,64,45,78,75,64,77,42,35,29
Mexico,3-5-2,C. Vela,RW,FW,81.0,81,Left,152.4,77.1,873.8159090909076,30,Mexico,2,4,,,77,81,70,81,82,83,81,71,66,83,78,80,81,78,81,74,68,74,67,80,57,37,81,81,72,80,31,22,14
Montenegro,4-3-3,D. Petković,GK,GK,65.0,68,Right,198.12,86.2,859.3031363636353,25,Montenegro,3,1,,,13,5,10,29,6,8,10,11,26,13,39,44,34,53,21,23,34,20,73,6,21,6,6,25,19,54,9,12,10
Montenegro,4-3-3,S. Savić,CB,DF,83.0,85,Right,187.96,78.9,859.3031363636353,28,Montenegro,3,2,,,35,34,85,72,27,47,34,28,69,68,55,61,61,82,49,43,87,58,77,31,83,84,29,41,37,75,86,83,83
Montenegro,4-3-3,Z. Tomašević,CB,DF,73.0,74,Left,190.5,83.9,859.3031363636353,29,Montenegro,4,2,,,72,54,73,69,53,64,58,57,71,66,47,62,55,67,53,69,62,78,84,65,73,71,54,63,54,65,73,71,72
Montenegro,4-3-3,E. Saveljich,CB,DF,70.0,73,Right,185.42,79.8,859.3031363636353,27,Montenegro,3,2,,,30,28,68,60,27,39,34,35,55,54,42,54,32,63,33,47,65,66,83,27,75,69,31,31,43,62,70,74,62
Montenegro,4-3-3,M. Vešović,RB,DF,69.0,69,Right,152.4,69.9,859.3031363636353,27,Montenegro,2,3,,,68,52,59,70,62,73,66,34,64,69,82,86,82,69,66,59,66,72,67,50,72,63,65,66,44,69,57,67,64
Montenegro,4-3-3,A. Marušić,RM,MF,78.0,78,Right,185.42,84.8,859.3031363636353,26,Montenegro,4,4,,,78,66,72,75,68,78,72,48,68,77,86,89,66,76,67,81,80,79,79,77,71,73,73,72,58,72,72,71,72
Montenegro,4-3-3,N. Vukčević,CDM,MF,76.0,79,Left,182.88,76.2,859.3031363636353,27,Montenegro,3,3,,,52,38,68,77,48,71,58,62,70,74,64,56,61,73,60,69,87,76,75,61,85,80,60,67,53,76,75,75,70
Montenegro,4-3-3,A. Boljević,RM,MF,70.0,75,Right,182.88,77.1,859.3031363636353,23,Montenegro,5,3,,,69,60,27,66,53,73,56,57,61,70,79,77,78,64,69,61,76,74,61,58,47,37,66,61,59,67,35,23,22
Montenegro,4-3-3,S. Jovetić,ST,FW,79.0,79,Right,182.88,78.9,859.3031363636353,29,Montenegro,4,3,,,72,80,74,81,79,82,85,72,64,83,68,73,79,76,68,81,70,68,72,80,50,30,80,82,80,78,31,32,30
Montenegro,4-3-3,D. Damjanović,ST,FW,71.0,71,Right,187.96,81.2,859.3031363636353,37,Montenegro,4,3,,,61,73,72,68,71,66,63,66,54,73,52,57,37,68,63,70,73,60,73,74,70,35,73,70,72,71,37,21,23
Montenegro,4-3-3,S. Mugoša,ST,FW,70.0,71,Right,187.96,79.8,859.3031363636353,27,Montenegro,3,3,,,32,70,69,53,59,68,40,44,40,70,64,72,61,67,53,73,66,69,71,59,52,18,74,54,62,68,16,22,19
Morocco,4-2-3-1,Y. Bounou,GK,GK,79.0,82,Left,193.04,78.0,874.1368409090902,27,Morocco,3,1,,,15,14,14,39,13,20,12,19,44,12,37,34,38,78,29,25,48,43,69,19,25,12,10,60,24,57,20,18,15
Morocco,4-2-3-1,Z. Feddal,CB,DF,79.0,79,Left,190.5,83.0,874.1368409090902,29,Morocco,2,2,,,57,40,79,77,39,59,36,38,74,68,56,65,50,68,33,67,73,64,81,56,82,79,48,47,48,69,78,83,78
Morocco,4-2-3-1,A. Hakimi,RB,DF,78.0,86,Right,154.94,73.0,874.1368409090902,20,Morocco,2,3,,,76,59,64,77,48,78,65,55,68,78,89,91,75,77,75,75,72,84,73,62,67,71,71,63,46,72,74,73,75
Morocco,4-2-3-1,Y. Abdelhamid,CB,DF,75.0,75,Left,190.5,83.0,874.1368409090902,31,Morocco,3,2,,,28,24,72,74,20,58,34,31,70,65,50,35,39,72,48,43,77,70,82,23,73,75,37,42,42,71,74,77,73
Morocco,4-2-3-1,Manuel da Costa,CB,DF,75.0,75,Right,190.5,83.9,874.1368409090902,32,Morocco,3,2,,,33,28,76,68,28,50,34,36,65,56,53,60,51,59,43,72,81,64,83,60,82,73,30,38,44,55,77,74,69
Morocco,4-2-3-1,H. Ziyech,CAM,MF,84.0,86,Left,154.94,64.9,874.1368409090902,25,Morocco,2,4,,,84,68,53,86,77,84,90,78,89,83,76,74,86,83,78,80,38,86,59,76,72,62,76,88,72,83,52,66,36
Morocco,4-2-3-1,Y. Belhanda,CAM,MF,79.0,79,Right,152.4,74.8,874.1368409090902,29,Morocco,4,4,,,79,74,67,78,69,84,78,78,76,83,75,72,85,79,78,78,77,84,63,79,75,66,70,78,80,72,50,54,55
Morocco,4-2-3-1,F. Fajr,CM,MF,78.0,78,Right,152.4,71.2,874.1368409090902,30,Morocco,4,3,,,77,72,49,80,62,76,81,77,81,79,67,61,74,74,71,74,37,66,67,78,70,76,69,79,72,63,70,77,78
Morocco,4-2-3-1,A. Harit,CAM,MF,78.0,86,Right,154.94,67.1,874.1368409090902,21,Morocco,4,5,,,69,63,46,76,64,86,70,54,75,83,87,77,90,75,83,52,55,73,32,64,46,39,73,77,57,71,44,50,32
Morocco,4-2-3-1,S. Boufal,LM,MF,77.0,80,Right,175.26,67.1,874.1368409090902,25,Morocco,4,4,,,69,68,35,75,70,86,71,63,66,86,84,81,89,68,84,71,46,67,48,65,47,19,72,75,69,75,16,40,32
Morocco,4-2-3-1,A. Hamdallah,ST,FW,75.0,75,Right,182.88,81.2,874.1368409090902,28,Morocco,3,3,,,64,80,73,69,66,70,74,56,57,73,71,73,65,61,68,76,69,67,75,70,54,20,77,68,65,69,29,16,17
Netherlands,5-3-2,J. Cillessen,GK,GK,82.0,84,Right,185.42,83.0,873.2880909090892,29,Netherlands,3,1,81.0,GK,17,10,12,50,19,12,10,10,35,32,54,50,48,78,50,35,71,40,67,15,25,25,11,60,21,61,18,12,11
Netherlands,5-3-2,V. van Dijk,CB,DF,88.0,90,Right,193.04,92.1,873.2880909090892,27,Netherlands,3,2,81.0,LCB,53,52,83,79,45,70,60,70,81,76,74,77,61,87,49,81,88,75,92,64,82,88,41,60,62,87,90,89,84
Netherlands,5-3-2,S. de Vrij,CB,DF,84.0,86,Right,187.96,78.0,873.2880909090892,27,Netherlands,4,2,81.0,SUB,49,25,80,71,27,63,45,16,71,71,67,69,61,80,59,65,76,66,80,60,78,87,32,59,41,82,88,87,83
Netherlands,5-3-2,M. de Ligt,CB,DF,83.0,92,Right,187.96,88.9,873.2880909090892,19,Netherlands,4,2,81.0,RCB,57,53,82,75,40,65,48,55,72,73,62,72,56,80,59,79,80,74,87,64,83,79,44,63,40,78,84,84,78
Netherlands,5-3-2,D. Blind,CB,DF,80.0,81,Left,154.94,72.1,873.2880909090892,28,Netherlands,4,3,81.0,LB,81,46,72,83,62,73,84,62,83,80,62,53,72,84,75,70,72,83,74,64,72,83,66,76,56,82,78,81,77
