name,country_of_citizenship,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name,market_value_in_eur,yellow_cards,red_cards,goals,assists,minutes_played,age
Gustavo Sauer,Brazil,Attack,left,181.0,TR1,Caykur Rizespor,1400000.0,4,0,1,1,1539,31
Federico Di Francesco,Italy,Attack,right,171.0,IT1,US Lecce,1400000.0,0,0,1,0,31,30
Marc Cardona,Spain,Attack,right,182.0,ES1,UD Las Palmas,1400000.0,5,0,4,2,832,29
Rubén Sobrino,Spain,Attack,right,185.0,ES1,Cádiz CF,1400000.0,8,1,0,1,1675,32
Halil Akbunar,Türkiye,Attack,left,170.0,TR1,Pendikspor,1400000.0,2,1,5,3,2812,31
Gennaro Borrelli,Italy,Attack,right,194.0,IT1,Frosinone Calcio,1400000.0,0,0,0,0,88,24
Nico Serrano,Spain,Attack,left,176.0,NL1,PEC Zwolle,1400000.0,1,0,0,1,189,21
Mustafa Eskihellaç,Türkiye,Attack,right,175.0,TR1,Gaziantep FK,1400000.0,5,0,2,4,3069,27
Pione Sisto,Denmark,Attack,right,172.0,TR1,Alanyaspor,1300000.0,1,0,1,0,662,29
Ernest Poku,Netherlands,Attack,right,176.0,NL1,AZ Alkmaar,1300000.0,1,0,2,4,911,21
Alassane Ndao,Senegal,Attack,right,176.0,TR1,Istanbulspor,1300000.0,3,0,3,4,2848,28
Fredrik Gulbrandsen,Norway,Attack,right,175.0,TR1,Adana Demirspor,1300000.0,0,0,2,0,272,32
Andre Gray,Jamaica,Attack,right,178.0,GR1,Aris Thessaloniki,1300000.0,0,0,0,0,59,33
Renaldo Cephas,Jamaica,Attack,right,179.0,TR1,MKE Ankaragücü,1300000.0,5,0,7,3,1975,25
Martin Boyle,Australia,Attack,right,172.0,SC1,Hibernian FC,1300000.0,7,0,7,4,2517,31
Benito Raman,Belgium,Attack,right,172.0,TR1,Samsunspor,1300000.0,3,0,0,1,705,30
Ivan Oleynikov,Russia,Attack,right,178.0,RU1,Akhmat Grozny,1300000.0,3,0,4,5,2052,26
Carlos Alberto,Brazil,Attack,right,181.0,BE1,RWD Molenbeek,1300000.0,0,0,2,0,664,22
Franck Surdez,Switzerland,Attack,right,188.0,BE1,KAA Gent,1300000.0,0,0,0,0,52,22
Christopher Antwi-Adjei,Ghana,Attack,right,174.0,L1,VfL Bochum,1200000.0,5,0,2,2,1304,30
Vladislav Shitov,Russia,Attack,left,177.0,RU1,Krylya Sovetov Samara,1200000.0,0,0,4,4,1748,21
Aleksey Sutormin,Russia,Attack,right,188.0,RU1,FC Sochi,1200000.0,2,0,2,3,909,31
Murilo de Souza,Brazil,Attack,left,176.0,PO1,Gil Vicente FC,1200000.0,3,0,4,5,1999,30
Kaide Gordon,England,Attack,left,173.0,GB1,Liverpool FC,1200000.0,0,0,0,0,77,20
Fraser Hornby,Scotland,Attack,right,195.0,L1,SV Darmstadt 98,1200000.0,1,0,0,0,303,25
Saevar Atli Magnússon,Iceland,Attack,right,177.0,DK1,Lyngby BK,1200000.0,3,0,2,4,1701,24
Marcão,Brazil,Attack,both,196.0,TR1,Fatih Karagümrük,1200000.0,5,0,7,1,1214,30
Karol Angielski,Poland,Attack,left,181.0,GR1,Atromitos Athens,1200000.0,1,0,10,0,1376,28
Lazar Markovic,Serbia,Attack,right,175.0,TR1,Gaziantep FK,1200000.0,7,0,3,5,1547,30
Oscar Schwartau,Denmark,Attack,right,186.0,DK1,Bröndby IF,1200000.0,1,0,1,0,289,18
Timur Suleymanov,Russia,Attack,both,183.0,RU1,Lokomotiv Moscow,1200000.0,4,0,13,2,1686,24
Aliou Badji,Senegal,Attack,right,189.0,TR1,Gaziantep FK,1200000.0,2,0,1,0,328,27
Béni Makouana,Congo,Attack,right,182.0,UKR1,Polissya Zhytomyr,1200000.0,2,0,4,3,1575,22
Choco Lozano,Honduras,Attack,right,183.0,ES1,UD Almería,1200000.0,2,0,4,4,959,31
Joel Fameyeh,Ghana,Attack,right,180.0,RU1,Baltika Kaliningrad,1200000.0,3,0,4,1,1253,27
Adrian Grbic,Austria,Attack,left,188.0,FR1,FC Lorient,1200000.0,0,0,0,0,30,28
Oleg Kozhushko,Ukraine,Attack,right,173.0,UKR1,Kryvbas Kryvyi Rig,1200000.0,5,0,9,4,1673,26
Bill Antonio,Zimbabwe,Attack,right,177.0,BE1,KV Mechelen,1200000.0,0,0,3,0,576,22
Scott Wright,Scotland,Attack,right,176.0,SC1,Rangers FC,1200000.0,2,0,1,0,914,27
Roger Martí,Spain,Attack,right,179.0,ES1,Cádiz CF,1200000.0,3,0,2,3,1369,34
Salvi Sánchez,Spain,Attack,right,170.0,ES1,Rayo Vallecano,1200000.0,0,0,2,1,225,33
Tamerlan Musaev,Russia,Attack,right,186.0,RU1,Baltika Kaliningrad,1200000.0,5,0,10,5,2206,23
Carlos Mané,Guinea-Bissau,Attack,right,173.0,TR1,Kayserispor,1200000.0,2,0,5,2,1133,30
Jordi Mboula,Spain,Attack,right,183.0,IT1,Hellas Verona,1200000.0,0,0,1,1,483,25
Maryan Shved,Ukraine,Attack,left,171.0,UKR1,Shakhtar Donetsk,1200000.0,0,0,3,2,603,27
Pejiño,Spain,Attack,left,178.0,ES1,UD Las Palmas,1200000.0,1,0,2,0,674,28
Patrick Pflücke,Germany,Attack,left,170.0,BE1,KV Mechelen,1200000.0,1,0,4,4,1154,28
Islam Slimani,Algeria,Attack,right,188.0,BE1,KV Mechelen,1200000.0,1,0,0,2,407,36
Keita Baldé,Senegal,Attack,both,178.0,RU1,Spartak Moscow,1200000.0,1,0,0,1,278,29
Mathias Honsak,Austria,Attack,left,188.0,L1,SV Darmstadt 98,1200000.0,1,0,1,1,1089,28
Mamadou Fall,Senegal,Attack,right,184.0,TR1,Kasimpasa,1200000.0,4,0,8,5,2858,33
Brian Mansilla,Argentina,Attack,left,178.0,RU1,FK Orenburg,1200000.0,6,1,3,4,2211,27
Ahmed Hassan,Egypt,Attack,right,191.0,TR1,Pendikspor,1200000.0,1,0,6,2,994,31
Saúl Guarirapa,Venezuela,Attack,right,189.0,RU1,FC Sochi,1200000.0,3,0,9,1,843,22
Luca Pfeiffer,Germany,Attack,right,196.0,L1,SV Darmstadt 98,1200000.0,3,0,1,4,1626,28
Braydon Manu,Ghana,Attack,both,170.0,L1,SV Darmstadt 98,1200000.0,1,0,0,0,216,27
Noah Adedeji-Sternberg,Belgium,Attack,right,182.0,BE1,KRC Genk,1200000.0,0,0,0,0,17,19
Jaydon Banel,Netherlands,Attack,right,172.0,NL1,Ajax Amsterdam,1200000.0,0,0,0,1,93,20
Isaac Mbenza,Belgium,Attack,right,188.0,BE1,R Charleroi SC,1200000.0,3,0,1,3,1579,28
Marco Tilio,Australia,Attack,left,170.0,SC1,Celtic FC,1200000.0,0,0,0,0,28,23
Benhur Keser,Türkiye,Attack,right,185.0,TR1,Caykur Rizespor,1200000.0,3,0,4,4,1542,28
Louicius Don Deedson,Haiti,Attack,left,178.0,DK1,Odense Boldklub,1200000.0,4,0,8,0,1275,23
Ivan Brnic,Croatia,Attack,right,173.0,GR1,Olympiacos Piraeus,1200000.0,0,0,2,1,625,23
Garry Rodrigues,Cape Verde,Attack,right,173.0,TR1,MKE Ankaragücü,1100000.0,3,0,2,4,804,34
Tonio Teklic,Croatia,Attack,left,182.0,TR1,Fatih Karagümrük,1100000.0,3,0,0,1,447,25
Emanuel Vignato,Italy,Attack,right,175.0,IT1,US Salernitana 1919,1100000.0,1,0,0,1,308,24
Vitaliy Lisakovich,Belarus,Attack,right,179.0,RU1,Baltika Kaliningrad,1000000.0,5,0,4,4,1370,26
Papa Amadou Diallo,Senegal,Attack,right,182.0,FR1,FC Metz,1000000.0,1,0,2,1,890,20
Kingstone Mutandwa,Zambia,Attack,right,180.0,IT1,Cagliari Calcio,1000000.0,0,0,1,0,34,22
Emmanuel Boateng,Ghana,Attack,right,175.0,PO1,Rio Ave FC,1000000.0,10,0,7,4,1928,28
Rildo,Brazil,Attack,right,178.0,PO1,Portimonense SC,1000000.0,3,0,1,1,660,25
Jordhy Thompson,Chile,Attack,left,161.0,RU1,FK Orenburg,1000000.0,0,0,2,1,780,20
Dzenan Pejcinovic,Germany,Attack,left,188.0,L1,VfL Wolfsburg,1000000.0,1,0,0,0,33,19
Simon Elisor,France,Attack,left,185.0,FR1,FC Metz,1000000.0,1,0,1,0,769,25
Siriné Doucouré,Mali,Attack,right,193.0,FR1,FC Lorient,1000000.0,2,0,1,3,422,22
Pablo Pagis,France,Attack,both,180.0,FR1,FC Lorient,1000000.0,1,0,0,0,167,22
Seydou Fini,Italy,Attack,left,178.0,BE1,Standard Liège,1000000.0,1,0,0,0,80,18
Nathan Fraser,Ireland,Attack,right,188.0,GB1,Wolverhampton Wanderers,1000000.0,1,0,2,1,351,19
Alex Fernandes,Brazil,Attack,left,172.0,RU1,Baltika Kaliningrad,1000000.0,3,0,5,1,1234,22
Max Moerstedt,Germany,Attack,right,194.0,L1,TSG 1899 Hoffenheim,1000000.0,0,0,0,0,11,19
Jayden Danns,England,Attack,right,183.0,GB1,Liverpool FC,1000000.0,1,0,2,0,78,19
Zanos Savva,Cyprus,Attack,left,191.0,IT1,Torino FC,1000000.0,0,0,1,0,26,19
João Costa,Portugal,Attack,left,178.0,IT1,AS Roma,1000000.0,1,0,0,0,18,19
Salim El Jebari,Morocco,Attack,right,178.0,ES1,Atlético de Madrid,1000000.0,0,0,0,0,12,20
Madson,Brazil,Attack,left,164.0,PO1,Moreirense FC,1000000.0,2,0,5,1,1359,25
Ion Nicolaescu,Moldova,Attack,both,184.0,NL1,SC Heerenveen,1000000.0,1,0,5,1,849,26
Ali Alipour,Iran,Attack,both,181.0,PO1,Gil Vicente FC,1000000.0,1,0,2,1,802,29
Luiz Phellype,Brazil,Attack,right,188.0,GR1,OFI Crete FC,1000000.0,4,0,7,1,1897,31
Didier Lamkel Zé,Cameroon,Attack,right,189.0,FR1,FC Metz,1000000.0,4,0,4,3,1499,28
Simen Nordli,Norway,Attack,right,181.0,DK1,Randers FC,1000000.0,1,0,5,0,1455,25
Vladimir Pisarskiy,Russia,Attack,right,188.0,RU1,Krylya Sovetov Samara,1000000.0,0,0,4,0,546,28
Yvandro Borges Sanches,Luxembourg,Attack,right,177.0,NL1,NEC Nijmegen,1000000.0,0,0,0,2,304,20
Grant-Leon Ranos,Armenia,Attack,right,180.0,L1,Borussia Mönchengladbach,1000000.0,0,0,1,1,60,21
Evgeniy Markov,Russia,Attack,right,187.0,RU1,Fakel Voronezh,1000000.0,4,0,9,1,1839,30
Cauley Woodrow,England,Attack,right,184.0,GB1,Luton Town,1000000.0,2,0,3,1,656,30
Mads Hansen,Denmark,Attack,left,185.0,DK1,FC Nordsjaelland,1000000.0,1,0,2,0,695,22
Grégoire Defrel,France,Attack,left,179.0,IT1,US Sassuolo,1000000.0,1,0,1,2,949,33
Theo Bair,Canada,Attack,right,191.0,SC1,Motherwell FC,1000000.0,1,0,13,4,2382,25
Andreas Cornelius,Denmark,Attack,left,193.0,DK1,FC Copenhagen,1000000.0,1,0,1,1,728,31
Henok Teklab,Germany,Attack,right,174.0,BE1,Union Saint-Gilloise,1000000.0,1,0,0,1,368,26
Stephen Odey,Nigeria,Attack,right,182.0,DK1,Randers FC,1000000.0,2,0,3,3,1707,27
Alejandro Marqués,Venezuela,Attack,right,189.0,PO1,GD Estoril Praia,1000000.0,4,0,9,1,1465,24
Oliver Antman,Finland,Attack,right,185.0,DK1,FC Nordsjaelland,1000000.0,0,0,1,1,886,23
Halil Dervişoğlu,Türkiye,Attack,right,183.0,TR1,Hatayspor,1000000.0,1,0,2,1,1028,25
Gerrit Holtmann,Philippines,Attack,left,185.0,L1,SV Darmstadt 98,1000000.0,2,0,0,1,584,29
Britt Assombalonga,DR Congo,Attack,right,177.0,TR1,Antalyaspor,1000000.0,5,0,2,0,626,32
Nuno Moreira,Portugal,Attack,right,175.0,PO1,FC Vizela,1000000.0,4,0,4,3,2064,25
Jizz Hornkamp,Netherlands,Attack,right,182.0,NL1,Heracles Almelo,1000000.0,2,0,10,2,1295,26
Elayis Tavsan,Netherlands,Attack,left,183.0,NL1,NEC Nijmegen,1000000.0,3,0,3,3,521,23
Uros Kabic,Serbia,Attack,left,183.0,IT1,Torino FC,1000000.0,0,0,0,0,12,21
Serginho,Cape Verde,Attack,right,183.0,DK1,Viborg FF,1000000.0,2,0,2,2,882,24
Stiven Mendoza,Colombia,Attack,left,171.0,TR1,Adana Demirspor,1000000.0,2,0,3,0,1082,32
Konrad Michalak,Poland,Attack,right,176.0,TR1,Konyaspor,1000000.0,0,0,0,1,228,27
Jorge Pascual,Spain,Attack,left,187.0,ES1,Villarreal CF,1000000.0,0,0,1,0,139,21
Divin Mubama,England,Attack,left,183.0,GB1,West Ham United,1000000.0,0,0,0,0,271,20
Mark Uth,Germany,Attack,left,185.0,L1,1.FC Köln,1000000.0,2,0,1,2,435,33
Alex Dobre,Romania,Attack,right,185.0,PO1,FC Famalicão,1000000.0,0,0,0,0,340,26
Kaio César,Brazil,Attack,right,168.0,PO1,Vitória Guimarães SC,1000000.0,3,0,0,0,419,20
Ferdy Druijf,Netherlands,Attack,right,190.0,NL1,PEC Zwolle,1000000.0,2,0,5,2,949,26
Juan Miritello,Argentina,Attack,right,182.0,GR1,Asteras Aktor,1000000.0,5,0,13,2,1897,25
Ibrahim Said,Nigeria,Attack,right,172.0,DK1,Viborg FF,1000000.0,5,1,2,5,1427,22
Benjamin Tetteh,Ghana,Attack,right,193.0,FR1,FC Metz,1000000.0,2,0,0,0,268,27
Jason van Duiven,Netherlands,Attack,right,175.0,NL1,Almere City FC,1000000.0,1,0,0,0,326,19
Daniel Jebbison,Canada,Attack,right,190.0,GB1,Sheffield United,1000000.0,0,0,0,0,20,21
Jayden Addai,Netherlands,Attack,left,176.0,NL1,AZ Alkmaar,1000000.0,2,0,0,1,355,19
Lequincio Zeefuik,Netherlands,Attack,right,197.0,NL1,FC Volendam,1000000.0,3,0,3,3,933,20
Yayah Kallon,Sierra Leone,Attack,left,175.0,IT1,Hellas Verona,1000000.0,0,0,0,0,3,23
Thierry Ambrose,Guadeloupe,Attack,right,180.0,BE1,KV Kortrijk,1000000.0,0,0,0,0,52,27
Luifer Hernández,Venezuela,Attack,right,178.0,UKR1,Polissya Zhytomyr,1000000.0,0,0,4,0,566,23
Kemar Roofe,Jamaica,Attack,right,178.0,SC1,Rangers FC,1000000.0,2,0,2,1,629,32
Úmaro Embaló,Portugal,Attack,left,170.0,PO1,Rio Ave FC,1000000.0,1,0,1,1,869,23
Komnen Andric,Serbia,Attack,right,189.0,FR1,Clermont Foot 63,1000000.0,0,0,0,0,164,29
Marrony,Brazil,Attack,left,186.0,DK1,FC Midtjylland,1000000.0,0,0,1,1,179,25
Jakob Breum,Denmark,Attack,right,178.0,NL1,Go Ahead Eagles,1000000.0,2,0,3,4,1696,21
Marios Vrousai,Greece,Attack,both,183.0,GR1,Olympiacos Piraeus,1000000.0,0,0,1,1,862,26
Nicola Sansone,Italy,Attack,right,174.0,IT1,US Lecce,1000000.0,4,0,2,2,813,33
Massimo Coda,Italy,Attack,right,184.0,IT1,Genoa CFC,1000000.0,0,0,1,0,54,36
Kike García,Spain,Attack,right,186.0,ES1,Deportivo Alavés,1000000.0,3,0,3,2,1526,35
Patrick Herrmann,Germany,Attack,right,179.0,L1,Borussia Mönchengladbach,1000000.0,1,0,0,0,78,33
Pedro,Spain,Attack,both,167.0,IT1,SS Lazio,1000000.0,9,0,6,1,1946,37
James Forrest,Scotland,Attack,right,175.0,SC1,Celtic FC,1000000.0,1,0,4,1,601,33
André Ayew,Ghana,Attack,left,175.0,FR1,Le Havre AC,1000000.0,2,1,5,0,1105,35
Jóhann Berg Gudmundsson,Iceland,Attack,left,186.0,GB1,Burnley FC,1000000.0,2,0,1,3,1282,34
Francesco Caputo,Italy,Attack,right,181.0,IT1,FC Empoli,1000000.0,0,0,4,0,1364,37
Jay Rodríguez,England,Attack,right,185.0,GB1,Burnley FC,1000000.0,1,0,2,1,1039,35
Kahveh Zahiroleslam,United States,Attack,right,193.0,BE1,Sint-Truidense VV,950000.0,3,0,5,1,1264,22
Clinton N'Jie,Cameroon,Attack,right,175.0,TR1,Sivasspor,950000.0,4,0,2,2,1283,31
Yusuf Barası,Türkiye,Attack,right,182.0,TR1,Adana Demirspor,950000.0,2,0,4,2,862,21
Stéphane Bahoken,Cameroon,Attack,right,185.0,TR1,Kayserispor,950000.0,1,0,3,0,746,32
Kevin Lasagna,Italy,Attack,left,186.0,TR1,Fatih Karagümrük,950000.0,3,0,2,2,1179,32
Sagiv Jehezkel,Israel,Attack,right,184.0,TR1,Antalyaspor,900000.0,7,0,6,2,1157,29
Jaime Mata,Spain,Attack,right,186.0,ES1,Getafe CF,900000.0,11,0,6,2,1964,36
Loide Augusto,Angola,Attack,right,183.0,TR1,Alanyaspor,900000.0,6,0,3,2,1790,24
Franco Tongya,Italy,Attack,right,175.0,DK1,Odense Boldklub,900000.0,0,0,1,0,303,22
Carlos Eduardo,Brazil,Attack,right,173.0,TR1,Alanyaspor,900000.0,3,0,4,1,1519,28
Yuriy Klymchuk,Ukraine,Attack,right,178.0,UKR1,Rukh Lviv,900000.0,1,0,5,3,1319,27
Giorgi Beridze,Georgia,Attack,right,174.0,TR1,MKE Ankaragücü,900000.0,0,0,0,0,45,27
Adriano Bertaccini,Belgium,Attack,right,173.0,BE1,Sint-Truidense VV,900000.0,0,0,0,0,35,24
Bernard Berisha,Kosovo,Attack,right,165.0,RU1,Akhmat Grozny,900000.0,7,0,3,6,1873,33
Jesús Jiménez,Spain,Attack,right,183.0,GR1,OFI Crete FC,900000.0,0,0,1,0,137,31
Jaime Báez,Uruguay,Attack,right,178.0,IT1,Frosinone Calcio,900000.0,1,0,1,1,576,29
Søren Tengstedt,Denmark,Attack,left,187.0,DK1,Silkeborg IF,900000.0,0,0,6,3,1407,24
Myziane Maolida,Comoros,Attack,right,181.0,SC1,Hibernian FC,900000.0,1,0,8,1,1115,25
Jewison Bennette,Costa Rica,Attack,left,173.0,GR1,Aris Thessaloniki,900000.0,1,0,0,0,160,20
Daniel Karlsbakk,Norway,Attack,right,186.0,NL1,SC Heerenveen,900000.0,0,0,2,0,325,21
Tonni Adamsen,Denmark,Attack,left,180.0,DK1,Silkeborg IF,900000.0,2,0,7,5,1425,30
Brian Ocampo,Uruguay,Attack,right,172.0,ES1,Cádiz CF,900000.0,2,0,1,0,304,25
Bobby Adekanye,Netherlands,Attack,left,175.0,NL1,Go Ahead Eagles,900000.0,4,1,0,6,1980,25
Anton Zabolotnyi,Russia,Attack,right,191.0,RU1,CSKA Moscow,900000.0,5,0,12,4,2383,33
Maksym Zaderaka,Ukraine,Attack,right,171.0,UKR1,Kryvbas Kryvyi Rig,900000.0,1,0,7,3,1705,30
Filip Stevanovic,Serbia,Attack,right,177.0,NL1,RKC Waalwijk,900000.0,1,0,2,0,631,22
Mikael Anderson,Iceland,Attack,right,180.0,DK1,Aarhus GF,900000.0,4,0,2,4,2273,26
Umut Nayir,Türkiye,Attack,right,191.0,TR1,Pendikspor,900000.0,3,0,4,1,1346,31
Mitchell van Bergen,Netherlands,Attack,right,170.0,NL1,Twente Enschede FC,900000.0,0,0,0,1,524,25
Vladislav Sarveli,Russia,Attack,right,176.0,RU1,Lokomotiv Moscow,900000.0,1,0,3,3,724,27
Max Fenger,Denmark,Attack,right,185.0,DK1,Odense Boldklub,900000.0,0,0,1,0,214,23
Dardan Shabanhaxhaj,Austria,Attack,right,183.0,RU1,Rubin Kazan,900000.0,0,0,0,1,427,23
Yanis Begraoui,Morocco,Attack,both,179.0,FR1,FC Toulouse,900000.0,0,0,0,0,330,23
Marko Milovanovic,Serbia,Attack,right,197.0,ES1,UD Almería,900000.0,0,0,2,0,368,21
Abdoul Kader Bamba,France,Attack,right,177.0,FR1,FC Nantes,900000.0,2,0,2,1,593,30
Marvin Cuni,Albania,Attack,right,188.0,IT1,Frosinone Calcio,900000.0,0,0,1,1,548,23
Douglas Tanque,Brazil,Attack,left,188.0,TR1,Samsunspor,900000.0,0,0,0,0,21,31
Gamid Agalarov,Russia,Attack,left,181.0,RU1,Akhmat Grozny,900000.0,2,0,3,0,798,24
Mexx Meerdink,Netherlands,Attack,left,182.0,NL1,Vitesse Arnhem,900000.0,0,0,0,0,709,21
Dimitrios Limnios,Greece,Attack,right,178.0,GR1,Panathinaikos FC,900000.0,1,0,1,0,176,26
Elias Hoff Melkersen,Norway,Attack,right,179.0,SC1,Hibernian FC,900000.0,0,0,0,0,66,22
Jonatan Braut Brunes,Norway,Attack,left,188.0,BE1,Oud-Heverlee Leuven,900000.0,1,0,3,2,1055,24
Davidson,Brazil,Attack,right,177.0,TR1,Basaksehir FK,850000.0,2,0,4,0,981,33
Mats Seuntjens,Netherlands,Attack,right,187.0,NL1,RKC Waalwijk,850000.0,4,0,2,2,1804,32
Musa Juwara,The Gambia,Attack,left,170.0,DK1,Vejle Boldklub,850000.0,2,0,1,7,869,23
Marlos Moreno,Colombia,Attack,right,173.0,TR1,Konyaspor,850000.0,4,0,2,2,1917,28
Anderson Silva,Brazil,Attack,right,186.0,TR1,Alanyaspor,850000.0,1,0,0,0,244,27
Jackson,Brazil,Attack,right,178.0,TR1,Istanbulspor,850000.0,2,0,1,5,2265,25
Issa Soumaré,Senegal,Attack,right,182.0,FR1,Le Havre AC,800000.0,0,0,0,0,236,24
Barrie McKay,Scotland,Attack,right,175.0,SC1,Heart of Midlothian FC,800000.0,0,0,0,0,374,30
Yusuke Matsuo,Japan,Attack,right,170.0,BE1,KVC Westerlo,800000.0,0,0,0,1,838,27
Suphanat Mueanta,Thailand,Attack,right,173.0,BE1,Oud-Heverlee Leuven,800000.0,0,0,1,0,136,22
Leonardo Cerri,Italy,Attack,both,198.0,IT1,Juventus FC,800000.0,0,0,0,0,6,21
Aliou Baldé,Guinea,Attack,right,170.0,FR1,OGC Nice,800000.0,0,0,0,0,65,22
Camiel Neghli,Algeria,Attack,left,179.0,NL1,Sparta Rotterdam,800000.0,1,0,6,1,1508,23
Luke Plange,England,Attack,right,188.0,GB1,Crystal Palace,800000.0,0,0,0,0,77,22
Maximilian Breunig,Germany,Attack,left,195.0,L1,SC Freiburg,800000.0,0,0,0,0,18,24
Thomas Robinet,France,Attack,right,180.0,NL1,Almere City FC,800000.0,5,1,12,3,3116,28
Mamady Bangré,Burkina Faso,Attack,left,171.0,FR1,FC Toulouse,800000.0,2,0,0,1,98,23
Nikola Dovedan,Austria,Attack,right,172.0,L1,1.FC Heidenheim 1846,800000.0,0,1,3,1,675,30
Sebastián Lomónaco,Argentina,Attack,right,173.0,GR1,Panetolikos GFS,800000.0,1,0,0,0,108,26
Sheyi Ojo,England,Attack,left,179.0,BE1,KV Kortrijk,800000.0,3,0,1,1,1551,27
Kenneth Vargas,Costa Rica,Attack,right,178.0,SC1,Heart of Midlothian FC,800000.0,6,0,8,3,2098,22
Shunsuke Mito,Japan,Attack,right,164.0,NL1,Sparta Rotterdam,800000.0,0,0,2,0,1024,22
Diego Collado,Spain,Attack,right,183.0,ES1,Villarreal CF,800000.0,0,0,0,0,27,24
Xesc Regis,Spain,Attack,right,180.0,GR1,Asteras Aktor,800000.0,5,0,7,5,2008,28
Samuel Bamba,Germany,Attack,both,179.0,L1,Borussia Dortmund,800000.0,0,0,0,0,45,20
Anthony Valencia,Ecuador,Attack,left,174.0,BE1,Royal Antwerp FC,800000.0,0,0,0,0,220,21
Moustapha Cissé,Guinea,Attack,right,182.0,IT1,Atalanta BC,800000.0,0,0,0,0,1,21
Mirko Maric,Croatia,Attack,left,188.0,IT1,AC Monza,800000.0,0,0,1,0,280,29
Marciano Sanca,Guinea-Bissau,Attack,right,182.0,ES1,UD Almería,800000.0,0,0,0,0,93,20
Giorgi Kvernadze,Georgia,Attack,right,188.0,IT1,Frosinone Calcio,800000.0,1,0,0,0,190,21
Miguel Rodríguez,Spain,Attack,left,179.0,ES1,Celta de Vigo,800000.0,3,0,1,2,647,21
Pedro Marques,Portugal,Attack,right,181.0,NL1,NEC Nijmegen,800000.0,2,0,0,0,41,26
François Mughe,Cameroon,Attack,right,173.0,FR1,Olympique Marseille,800000.0,1,0,0,0,202,20
Felippe Cardoso,Brazil,Attack,right,187.0,PO1,Casa Pia AC,800000.0,9,0,8,0,1728,26
David Min,Netherlands,Attack,right,194.0,NL1,RKC Waalwijk,800000.0,3,0,10,1,1653,25
Modou Barrow,The Gambia,Attack,left,176.0,TR1,Sivasspor,800000.0,0,0,1,1,980,32
Said Hamulic,Bosnia-Herzegovina,Attack,right,186.0,RU1,Lokomotiv Moscow,800000.0,2,0,0,1,820,24
Radamel Falcao,Colombia,Attack,right,177.0,ES1,Rayo Vallecano,800000.0,4,0,4,1,528,38
José Callejón,Spain,Attack,right,178.0,ES1,Granada CF,800000.0,2,0,1,1,884,37
Paolo Fernandes,Spain,Attack,left,167.0,GR1,AEK Athens,800000.0,0,0,0,0,110,26
Aleksey Kashtanov,Russia,Attack,right,193.0,RU1,Ural Yekaterinburg,800000.0,3,0,8,3,1654,28
Aleksandr Yushin,Russia,Attack,right,180.0,RU1,Ural Yekaterinburg,800000.0,1,0,2,1,1058,29
Isaac Nuhu,Ghana,Attack,right,171.0,BE1,KAS Eupen,800000.0,2,0,4,3,2288,23
Svetoslav Kovachev,Bulgaria,Attack,both,175.0,RU1,Akhmat Grozny,800000.0,2,0,4,2,1541,26
Ole Romeny,Netherlands,Attack,right,185.0,NL1,FC Utrecht,800000.0,0,0,1,0,602,24
Josimar Alcócer,Costa Rica,Attack,right,185.0,BE1,KVC Westerlo,800000.0,0,0,0,0,23,20
Abde Rebbach,Algeria,Attack,right,176.0,ES1,Deportivo Alavés,800000.0,1,0,3,2,809,26
Martin Kramaric,Slovenia,Attack,right,178.0,RU1,FC Sochi,800000.0,2,0,5,5,2086,27
Nachon Nsingi,Belgium,Attack,right,176.0,BE1,Oud-Heverlee Leuven,800000.0,3,0,2,3,1210,23
Nikola Sekulov,Italy,Attack,right,185.0,IT1,Juventus FC,800000.0,0,0,0,0,111,22
Nélson da Luz,Angola,Attack,left,183.0,PO1,Vitória Guimarães SC,800000.0,1,0,1,0,479,26
Júnior Brumado,Brazil,Attack,right,190.0,DK1,FC Midtjylland,800000.0,2,0,1,0,245,25
Dylan Vente,Netherlands,Attack,right,185.0,SC1,Hibernian FC,800000.0,2,0,5,4,1966,25
Riad Bajic,Bosnia-Herzegovina,Attack,left,189.0,TR1,MKE Ankaragücü,800000.0,0,0,4,0,805,30
Nuno Da Costa,Cape Verde,Attack,right,184.0,TR1,Kasimpasa,800000.0,1,0,14,5,2343,33
Aleksandr Kokorin,Russia,Attack,right,184.0,IT1,ACF Fiorentina,800000.0,2,0,2,1,291,33
Joca,Portugal,Attack,right,168.0,PO1,Rio Ave FC,800000.0,2,0,4,3,1785,29
Jayden Braaf,Netherlands,Attack,right,181.0,NL1,Fortuna Sittard,800000.0,0,0,0,0,43,22
Kikas,Portugal,Attack,right,177.0,PO1,CF Estrela Amadora SAD,800000.0,4,0,8,1,1573,26
Denys Antyukh,Ukraine,Attack,left,183.0,UKR1,Zorya Lugansk,800000.0,3,0,5,4,2328,27
Serdar Gürler,Türkiye,Attack,right,175.0,TR1,Basaksehir FK,800000.0,2,0,1,0,1011,33
Leonardo Pavoletti,Italy,Attack,right,188.0,IT1,Cagliari Calcio,800000.0,4,0,4,1,706,36
Filip Stojilkovic,Switzerland,Attack,right,186.0,L1,SV Darmstadt 98,800000.0,1,0,0,0,244,25
João Camacho,Portugal,Attack,right,174.0,PO1,Moreirense FC,800000.0,6,0,4,5,2168,30
