name,country_of_citizenship,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name,market_value_in_eur,yellow_cards,red_cards,goals,assists,minutes_played,age
Teden Mengi,England,Defender,right,186.0,GB1,Luton Town,12000000.0,5,0,1,0,2875,22
Abakar Sylla,Cote d'Ivoire,Defender,left,188.0,FR1,RC Strasbourg Alsace,12000000.0,4,0,2,0,1792,22
Tuta,Brazil,Defender,right,185.0,L1,Eintracht Frankfurt,12000000.0,3,1,1,2,2943,25
David Carmo,Angola,Defender,left,196.0,GR1,Olympiacos Piraeus,12000000.0,12,0,0,0,1420,25
Chris Richards,United States,Defender,right,188.0,GB1,Crystal Palace,12000000.0,3,0,1,1,2451,24
Tariq Lamptey,Ghana,Defender,right,163.0,GB1,Brighton & Hove Albion,12000000.0,5,0,0,4,1298,24
Logan Costa,Cape Verde,Defender,right,190.0,FR1,FC Toulouse,12000000.0,8,0,1,1,3275,23
Natan,Brazil,Defender,left,188.0,IT1,SSC Napoli,12000000.0,4,0,0,1,1496,23
Lilian Brassier,France,Defender,left,186.0,FR1,Stade Brestois 29,12000000.0,11,0,3,0,2679,25
Koni De Winter,Belgium,Defender,right,191.0,IT1,Genoa CFC,12000000.0,8,0,0,1,2521,22
Ko Itakura,Japan,Defender,right,188.0,L1,Borussia Mönchengladbach,12000000.0,9,0,3,0,1734,28
Bradley Locko,France,Defender,left,180.0,FR1,Stade Brestois 29,12000000.0,5,0,0,3,2961,22
El Chadaille Bitshiabu,France,Defender,left,196.0,L1,RB Leipzig,12000000.0,0,0,0,0,29,19
Lewis Dunk,England,Defender,right,192.0,GB1,Brighton & Hove Albion,12000000.0,8,1,4,1,3658,33
Tiago Djaló,Portugal,Defender,right,190.0,FR1,LOSC Lille,12000000.0,0,0,0,0,16,24
Ameen Al-Dakhil,Belgium,Defender,right,187.0,GB1,Burnley FC,12000000.0,2,0,1,0,1231,22
Sergio Reguilón,Spain,Defender,left,178.0,GB1,Brentford FC,12000000.0,8,1,0,4,1779,28
Ethan Pinnock,Jamaica,Defender,left,194.0,GB1,Brentford FC,12000000.0,1,0,2,0,2701,31
Yukinari Sugawara,Japan,Defender,right,179.0,NL1,AZ Alkmaar,12000000.0,2,0,4,9,3164,24
Daniel Carvajal,Spain,Defender,right,173.0,ES1,Real Madrid,12000000.0,9,0,6,5,3351,33
Andrew Omobamidele,Ireland,Defender,right,188.0,GB1,Nottingham Forest,11000000.0,3,0,1,0,1277,22
Ahmetcan Kaplan,Türkiye,Defender,left,189.0,NL1,Ajax Amsterdam,10000000.0,3,1,0,1,945,22
Ben Davies,Wales,Defender,left,181.0,GB1,Tottenham Hotspur,10000000.0,3,0,1,0,2256,31
Joe Scally,United States,Defender,right,184.0,L1,Borussia Mönchengladbach,10000000.0,4,0,1,4,2545,22
Joël Veltman,Netherlands,Defender,right,184.0,GB1,Brighton & Hove Albion,10000000.0,6,0,1,1,1958,33
Nico Elvedi,Switzerland,Defender,right,189.0,L1,Borussia Mönchengladbach,10000000.0,6,0,2,0,2754,28
Ismaël Doukouré,France,Defender,right,183.0,FR1,RC Strasbourg Alsace,10000000.0,4,0,0,0,1660,21
Berat Djimsiti,Albania,Defender,right,190.0,IT1,Atalanta BC,10000000.0,9,0,1,1,4325,31
Çağlar Söyüncü,Türkiye,Defender,both,185.0,TR1,Fenerbahce,10000000.0,2,1,2,0,1127,28
Sergio Gómez,Spain,Defender,left,171.0,GB1,Manchester City,10000000.0,0,0,0,1,449,24
Kike Salas,Spain,Defender,left,188.0,ES1,Sevilla FC,10000000.0,10,0,3,0,1979,22
Arouna Sangante,Senegal,Defender,right,189.0,FR1,Le Havre AC,10000000.0,8,0,0,0,2690,22
Strahinja Erakovic,Serbia,Defender,right,188.0,RU1,Zenit St. Petersburg,10000000.0,7,0,0,3,3080,24
Guillermo Maripán,Chile,Defender,right,193.0,FR1,AS Monaco,10000000.0,0,1,1,0,1768,30
Gonzalo Montiel,Argentina,Defender,right,175.0,ES1,Sevilla FC,10000000.0,6,0,0,3,1167,28
Matt Targett,England,Defender,left,183.0,GB1,Newcastle United,10000000.0,1,0,0,0,194,29
Ozan Kabak,Türkiye,Defender,right,187.0,L1,TSG 1899 Hoffenheim,10000000.0,13,0,4,1,2362,24
Jeanuël Belocian,France,Defender,left,182.0,FR1,Stade Rennais FC,10000000.0,2,1,0,1,1643,19
Issa Kaboré,Burkina Faso,Defender,right,180.0,GB1,Luton Town,10000000.0,7,0,0,2,1788,23
Nordi Mukiele,France,Defender,right,187.0,FR1,Paris Saint-Germain,10000000.0,2,0,0,0,848,27
Héctor Fort,Spain,Defender,right,185.0,ES1,FC Barcelona,10000000.0,1,0,0,3,566,18
Sead Kolasinac,Bosnia-Herzegovina,Defender,left,183.0,IT1,Atalanta BC,10000000.0,6,0,1,1,3200,31
Maximilian Wöber,Austria,Defender,left,188.0,L1,Borussia Mönchengladbach,10000000.0,4,0,2,3,2238,26
Willi Orbán,Hungary,Defender,right,186.0,L1,RB Leipzig,10000000.0,3,0,1,0,1853,32
Dean Huijsen,Spain,Defender,both,197.0,IT1,Juventus FC,10000000.0,4,0,2,1,614,19
Devyne Rensch,Netherlands,Defender,both,179.0,NL1,Ajax Amsterdam,10000000.0,3,1,2,6,2726,22
Kieran Trippier,England,Defender,right,173.0,GB1,Newcastle United,10000000.0,5,0,1,11,3079,34
Quentin Merlin,France,Defender,left,174.0,FR1,FC Nantes,10000000.0,3,0,0,2,2492,22
Dan-Axel Zagadou,France,Defender,left,196.0,L1,VfB Stuttgart,10000000.0,1,0,1,0,1722,25
Koki Machida,Japan,Defender,left,190.0,BE1,Union Saint-Gilloise,10000000.0,4,0,0,0,2631,27
Ben Godfrey,England,Defender,right,184.0,GB1,Everton FC,10000000.0,2,0,0,0,1213,27
Fabian Schär,Switzerland,Defender,right,186.0,GB1,Newcastle United,10000000.0,9,0,5,1,3987,33
Luca Netz,Germany,Defender,left,184.0,L1,Borussia Mönchengladbach,10000000.0,2,0,0,6,2613,21
Danilo,Brazil,Defender,right,184.0,IT1,Juventus FC,10000000.0,12,0,9,8,6093,33
Nino,Brazil,Defender,right,188.0,RU1,Zenit St. Petersburg,10000000.0,2,0,1,0,1522,27
Clément Lenglet,France,Defender,left,186.0,GB1,Aston Villa,10000000.0,4,0,0,1,1425,29
Arnau Martínez,Spain,Defender,right,182.0,ES1,Girona FC,10000000.0,5,0,0,3,1567,21
Johan Vásquez,Mexico,Defender,left,185.0,IT1,Genoa CFC,10000000.0,6,0,2,1,2943,26
David García,Spain,Defender,both,186.0,ES1,CA Osasuna,10000000.0,7,0,0,1,2816,30
Matías Viña,Uruguay,Defender,left,175.0,IT1,US Sassuolo,10000000.0,2,0,0,3,1116,27
Matthias Ginter,Germany,Defender,right,189.0,L1,SC Freiburg,10000000.0,3,0,0,2,2851,31
Thilo Kehrer,Germany,Defender,right,186.0,FR1,AS Monaco,10000000.0,7,0,1,1,1716,28
Lorenz Assignon,France,Defender,right,181.0,FR1,Stade Rennais FC,10000000.0,9,0,3,4,2612,24
Rasmus Kristensen,Denmark,Defender,right,187.0,IT1,AS Roma,10000000.0,5,0,1,2,1878,27
Josha Vagnoman,Germany,Defender,right,190.0,L1,VfB Stuttgart,10000000.0,2,0,2,2,1353,24
Mads Roerslev,Denmark,Defender,right,184.0,GB1,Brentford FC,10000000.0,2,0,1,2,2306,25
Fabiano Parisi,Italy,Defender,left,178.0,IT1,ACF Fiorentina,9500000.0,4,0,0,1,1660,24
Samuel Gigot,France,Defender,right,187.0,FR1,Olympique Marseille,9000000.0,10,1,3,0,2581,31
Joseph Okumu,Kenya,Defender,right,190.0,FR1,Stade Reims,9000000.0,3,0,1,0,1743,27
Maxim De Cuyper,Belgium,Defender,left,182.0,BE1,Club Brugge KV,9000000.0,5,0,3,10,2623,24
Alexander Djiku,Ghana,Defender,right,182.0,TR1,Fenerbahce,9000000.0,7,0,3,2,2256,30
Scott McKenna,Scotland,Defender,left,189.0,DK1,FC Copenhagen,9000000.0,0,0,0,0,1065,28
Christian Mawissa,France,Defender,left,180.0,FR1,FC Toulouse,9000000.0,6,0,2,0,1302,19
Andreas Hanche-Olsen,Norway,Defender,right,185.0,L1,1.FSV Mainz 05,9000000.0,5,0,1,0,994,28
Emmanuel Agbadou,Cote d'Ivoire,Defender,right,192.0,FR1,Stade Reims,9000000.0,1,0,1,1,2595,27
Juan Miranda,Spain,Defender,left,185.0,ES1,Real Betis Balompié,9000000.0,9,0,2,2,2181,25
Reinildo Mandava,Mozambique,Defender,left,180.0,ES1,Atlético de Madrid,9000000.0,3,0,2,1,827,31
Robert Renan,Brazil,Defender,left,186.0,RU1,Zenit St. Petersburg,9000000.0,1,0,0,0,585,21
Ainsley Maitland-Niles,England,Defender,right,180.0,FR1,Olympique Lyon,9000000.0,1,1,1,4,1432,27
Jeff Chabot,Germany,Defender,left,195.0,L1,1.FC Köln,9000000.0,10,0,1,1,2917,26
Alidu Seidu,Ghana,Defender,right,173.0,FR1,Clermont Foot 63,9000000.0,8,1,0,1,1782,24
Iván Fresneda,Spain,Defender,right,183.0,PO1,Sporting CP,9000000.0,0,0,0,0,153,20
Abdülkerim Bardakcı,Türkiye,Defender,left,185.0,TR1,Galatasaray,9000000.0,6,0,6,0,3347,30
Bright Osayi-Samuel,Nigeria,Defender,right,175.0,TR1,Fenerbahce,8500000.0,13,0,4,5,2140,27
Alistair Johnston,Canada,Defender,right,180.0,SC1,Celtic FC,8500000.0,7,0,1,6,3187,26
Jerry St. Juste,Netherlands,Defender,right,186.0,PO1,Sporting CP,8000000.0,2,0,0,1,867,28
Dan Burn,England,Defender,left,201.0,GB1,Newcastle United,8000000.0,4,0,4,2,3432,32
Matteo Gabbia,Italy,Defender,right,185.0,ES1,Villarreal CF,8000000.0,9,0,3,1,2784,25
Jordan Lotomba,Switzerland,Defender,right,177.0,FR1,OGC Nice,8000000.0,4,0,1,0,1810,26
Júnior Alonso,Paraguay,Defender,left,185.0,RU1,FK Krasnodar,8000000.0,4,0,0,3,2966,31
Joel Matip,Cameroon,Defender,right,195.0,GB1,Liverpool FC,8000000.0,2,0,0,0,1060,33
Yeray Álvarez,Spain,Defender,right,182.0,ES1,Athletic Bilbao,8000000.0,1,1,0,0,1161,30
Óscar Mingueza,Spain,Defender,right,184.0,ES1,Celta de Vigo,8000000.0,4,0,2,3,3118,25
Nicolás Tagliafico,Argentina,Defender,left,172.0,FR1,Olympique Lyon,8000000.0,7,0,3,2,2127,32
Joe Rodon,Wales,Defender,right,193.0,GB1,Tottenham Hotspur,8000000.0,1,0,0,0,390,27
Brendan Chardonnet,France,Defender,right,184.0,FR1,Stade Brestois 29,8000000.0,4,0,1,1,2970,30
Lukas Klostermann,Germany,Defender,right,189.0,L1,RB Leipzig,8000000.0,3,0,1,0,1970,28
Vladimír Coufal,Czech Republic,Defender,right,174.0,GB1,West Ham United,8000000.0,8,0,0,7,4063,32
Angeliño,Spain,Defender,left,171.0,TR1,Galatasaray,8000000.0,4,0,1,2,2754,28
Konstantinos Koulierakis,Greece,Defender,left,188.0,GR1,PAOK Thessaloniki,8000000.0,5,0,1,0,1738,21
Leo Østigård,Norway,Defender,right,182.0,IT1,SSC Napoli,8000000.0,2,0,2,0,1947,25
Luca Ranieri,Italy,Defender,left,187.0,IT1,ACF Fiorentina,8000000.0,14,0,2,1,2612,25
Soungoutou Magassa,France,Defender,right,188.0,FR1,AS Monaco,8000000.0,7,0,0,0,1343,21
Santiago Bueno,Uruguay,Defender,right,190.0,GB1,Wolverhampton Wanderers,8000000.0,2,0,0,0,1306,26
David Jurásek,Czech Republic,Defender,left,183.0,PO1,SL Benfica,8000000.0,2,0,0,1,925,24
Kassoum Ouattara,France,Defender,left,176.0,FR1,AS Monaco,8000000.0,2,0,1,0,634,20
Julián Araujo,Mexico,Defender,right,176.0,ES1,UD Las Palmas,8000000.0,6,1,2,0,1654,23
Eduardo Quaresma,Portugal,Defender,right,185.0,PO1,Sporting CP,8000000.0,3,0,1,0,1350,22
Caleb Okoli,Italy,Defender,right,191.0,IT1,Frosinone Calcio,8000000.0,9,0,0,1,3215,23
Saúl Coco,Equatorial Guinea,Defender,right,187.0,ES1,UD Las Palmas,8000000.0,6,1,1,0,2322,25
Alexsandro,Brazil,Defender,left,189.0,FR1,LOSC Lille,8000000.0,6,1,0,0,2428,25
Ben Johnson,England,Defender,right,184.0,GB1,West Ham United,8000000.0,1,0,0,1,859,25
Aihen Muñoz,Spain,Defender,left,175.0,ES1,Real Sociedad,8000000.0,3,0,0,2,1753,27
Matheus Reis,Brazil,Defender,left,184.0,PO1,Sporting CP,8000000.0,4,0,0,5,2342,29
Manu Sánchez,Spain,Defender,left,171.0,ES1,Celta de Vigo,8000000.0,3,0,0,5,1892,24
Djed Spence,England,Defender,right,184.0,IT1,Genoa CFC,8000000.0,1,0,0,0,853,24
Ismail Jakobs,Senegal,Defender,left,184.0,FR1,AS Monaco,8000000.0,0,0,1,2,1468,25
Warmed Omari,France,Defender,right,188.0,FR1,Stade Rennais FC,8000000.0,5,1,1,1,2611,24
Rodrigo Becão,Brazil,Defender,right,191.0,TR1,Fenerbahce,8000000.0,5,0,1,0,1303,29
Víctor Gómez,Spain,Defender,right,169.0,PO1,SC Braga,8000000.0,6,1,0,4,3089,24
Greg Taylor,Scotland,Defender,left,171.0,SC1,Celtic FC,7500000.0,8,0,3,5,3476,27
Moritz Jenz,Germany,Defender,right,190.0,L1,VfL Wolfsburg,7500000.0,7,0,0,1,1865,25
Joe Worrall,England,Defender,right,190.0,TR1,Besiktas JK,7500000.0,1,1,1,0,1040,28
Josip Juranovic,Croatia,Defender,right,173.0,L1,1.FC Union Berlin,7500000.0,5,0,0,3,1777,29
Niels Nkounkou,France,Defender,left,180.0,L1,Eintracht Frankfurt,7500000.0,5,0,3,3,1481,24
Marco Friedl,Austria,Defender,left,187.0,L1,SV Werder Bremen,7500000.0,6,0,1,1,2199,26
Borna Sosa,Croatia,Defender,left,187.0,NL1,Ajax Amsterdam,7500000.0,2,0,0,5,1268,27
Javi López,Spain,Defender,left,183.0,ES1,Deportivo Alavés,7500000.0,3,0,1,3,2498,22
Abdel Abqar,Morocco,Defender,right,188.0,ES1,Deportivo Alavés,7500000.0,9,0,0,0,2315,25
Rafa Marín,Spain,Defender,right,191.0,ES1,Deportivo Alavés,7500000.0,8,0,0,0,2546,22
Jesús Areso,Spain,Defender,right,182.0,ES1,CA Osasuna,7500000.0,4,0,1,7,2899,25
Tsuyoshi Watanabe,Japan,Defender,right,186.0,BE1,KAA Gent,7000000.0,1,0,3,2,2867,27
Mees Hilgers,Netherlands,Defender,right,185.0,NL1,Twente Enschede FC,7000000.0,7,1,0,0,2668,23
Álvaro Carreras,Spain,Defender,left,186.0,PO1,SL Benfica,7000000.0,2,0,1,1,1243,21
Valentin Gendrey,France,Defender,right,179.0,IT1,US Lecce,7000000.0,5,0,2,3,3141,24
Chrislain Matsima,France,Defender,right,193.0,FR1,Clermont Foot 63,7000000.0,4,0,1,1,1476,22
Ryan Flamingo,Netherlands,Defender,right,183.0,NL1,FC Utrecht,7000000.0,4,0,2,1,2942,22
Sergio Akieme,Spain,Defender,left,175.0,FR1,Stade Reims,7000000.0,4,0,4,0,2495,27
Adamo Nagalo,Burkina Faso,Defender,right,185.0,DK1,FC Nordsjaelland,7000000.0,4,0,1,0,2364,22
Ridle Baku,Germany,Defender,right,176.0,L1,VfL Wolfsburg,7000000.0,5,0,2,0,2215,26
Ramy Bensebaini,Algeria,Defender,left,187.0,L1,Borussia Dortmund,7000000.0,5,0,0,1,1549,29
Hjalmar Ekdal,Sweden,Defender,right,187.0,GB1,Burnley FC,7000000.0,3,0,0,0,497,26
Auston Trusty,United States,Defender,left,190.0,GB1,Sheffield United,7000000.0,4,0,0,0,2752,26
Isaak Touré,France,Defender,left,206.0,FR1,FC Lorient,7000000.0,6,0,1,1,2052,21
Guéla Doué,Cote d'Ivoire,Defender,right,187.0,FR1,Stade Rennais FC,7000000.0,1,1,0,4,1532,22
Anthony Rouault,France,Defender,right,186.0,FR1,FC Toulouse,7000000.0,3,0,0,2,1117,23
Felix Uduokhai,Germany,Defender,left,193.0,L1,FC Augsburg,7000000.0,5,0,2,0,2922,27
Stefan de Vrij,Netherlands,Defender,right,189.0,IT1,Inter Milan,7000000.0,1,0,1,0,2163,32
Dara O'Shea,Ireland,Defender,right,189.0,GB1,Burnley FC,7000000.0,5,1,4,4,3255,25
Mauro Júnior,Brazil,Defender,left,171.0,NL1,PSV Eindhoven,7000000.0,0,0,1,0,1109,25
Marin Pongračić,Croatia,Defender,right,193.0,IT1,US Lecce,7000000.0,10,0,0,0,3355,27
Abner,Brazil,Defender,left,181.0,ES1,Real Betis Balompié,7000000.0,4,0,0,2,1886,24
Étienne Youté Kinkoué,France,Defender,right,196.0,FR1,Le Havre AC,7000000.0,1,0,0,0,1943,23
Duje Caleta-Car,Croatia,Defender,right,193.0,FR1,Olympique Lyon,7000000.0,2,1,0,0,1992,28
Javi Galán,Spain,Defender,left,172.0,ES1,Atlético de Madrid,7000000.0,5,0,0,2,1696,30
Saël Kumbedi,France,Defender,right,175.0,FR1,Olympique Lyon,7000000.0,4,0,0,2,916,19
Anthony Caci,France,Defender,right,184.0,L1,1.FSV Mainz 05,7000000.0,8,0,2,4,2663,27
Maxime Estève,France,Defender,left,193.0,FR1,Montpellier HSC,7000000.0,7,0,1,1,2310,22
Sebastiaan Bornauw,Belgium,Defender,right,191.0,L1,VfL Wolfsburg,7000000.0,5,0,0,0,1521,25
Wendell,Brazil,Defender,left,176.0,PO1,FC Porto,7000000.0,12,0,4,2,2570,31
Unai Núñez,Spain,Defender,right,186.0,ES1,Celta de Vigo,7000000.0,5,0,1,1,3047,28
Connor Roberts,Wales,Defender,right,175.0,GB1,Burnley FC,7000000.0,5,0,0,0,940,29
Diego Llorente,Spain,Defender,right,186.0,IT1,AS Roma,7000000.0,7,0,1,2,2947,31
Jamaal Lascelles,England,Defender,right,188.0,GB1,Newcastle United,7000000.0,6,0,1,0,1922,31
Tomás Araújo,Portugal,Defender,right,187.0,PO1,SL Benfica,7000000.0,0,0,1,0,735,22
Montassar Talbi,Tunisia,Defender,right,190.0,FR1,FC Lorient,7000000.0,2,0,0,0,2205,26
James Tavernier,England,Defender,right,182.0,SC1,Rangers FC,6500000.0,5,0,21,9,4491,33
Becir Omeragic,Switzerland,Defender,right,187.0,FR1,Montpellier HSC,6000000.0,3,0,0,0,2312,23
Diego Coppola,Italy,Defender,right,193.0,IT1,Hellas Verona,6000000.0,9,0,2,0,1816,21
Yukhym Konoplya,Ukraine,Defender,right,180.0,UKR1,Shakhtar Donetsk,6000000.0,8,0,2,2,2232,25
Luke Thomas,England,Defender,left,181.0,GB1,Sheffield United,6000000.0,4,0,0,0,1009,23
Derrick Köhn,Germany,Defender,left,180.0,TR1,Galatasaray,6000000.0,1,0,1,2,1205,25
Soumaïla Coulibaly,France,Defender,left,191.0,BE1,Royal Antwerp FC,6000000.0,3,0,0,0,2084,21
Adrià Pedrosa,Spain,Defender,left,172.0,ES1,Sevilla FC,6000000.0,2,0,2,4,2491,26
Thomas Foket,Belgium,Defender,right,177.0,FR1,Stade Reims,6000000.0,9,0,0,1,1841,30
Francisco Moura,Portugal,Defender,left,181.0,PO1,FC Famalicão,6000000.0,7,0,1,4,3060,25
Hamari Traoré,Mali,Defender,right,175.0,ES1,Real Sociedad,6000000.0,9,0,0,2,3036,33
Hugo Bueno,Spain,Defender,left,180.0,GB1,Wolverhampton Wanderers,6000000.0,1,0,1,0,830,22
Chris Mepham,Wales,Defender,right,190.0,GB1,AFC Bournemouth,6000000.0,2,0,0,1,838,27
Yerson Mosquera,Colombia,Defender,right,188.0,ES1,Villarreal CF,6000000.0,5,0,3,1,1357,23
Gijs Smal,Netherlands,Defender,left,183.0,NL1,Twente Enschede FC,6000000.0,3,0,0,3,2315,27
Gerardo Arteaga,Mexico,Defender,left,175.0,BE1,KRC Genk,6000000.0,2,1,0,0,1357,26
Sergi Cardona,Spain,Defender,both,186.0,ES1,UD Las Palmas,6000000.0,10,0,1,2,2906,25
Carlos Cuesta,Colombia,Defender,right,179.0,BE1,KRC Genk,6000000.0,8,0,1,0,2447,25
Jorge Cuenca,Spain,Defender,left,190.0,ES1,Villarreal CF,6000000.0,9,0,3,1,2655,25
Festy Ebosele,Ireland,Defender,right,180.0,IT1,Udinese Calcio,6000000.0,6,0,0,1,1773,22
Bjorn Meijer,Netherlands,Defender,left,190.0,BE1,Club Brugge KV,6000000.0,0,0,1,0,1362,21
Sikou Niakaté,Mali,Defender,left,186.0,PO1,SC Braga,6000000.0,7,2,2,0,2488,25
Igor Diveev,Russia,Defender,right,194.0,RU1,CSKA Moscow,6000000.0,2,1,0,0,1241,25
Keven Schlotterbeck,Germany,Defender,left,189.0,L1,VfL Bochum,6000000.0,9,0,5,3,2184,27
Carl Starfelt,Sweden,Defender,right,187.0,SC1,Celtic FC,6000000.0,4,0,1,0,2512,29
Kevin Mac Allister,Argentina,Defender,right,175.0,BE1,Union Saint-Gilloise,6000000.0,9,0,0,0,2603,27
Zeki Çelik,Türkiye,Defender,right,180.0,IT1,AS Roma,6000000.0,3,1,0,2,1521,27
Mark McKenzie,United States,Defender,right,184.0,BE1,KRC Genk,6000000.0,4,0,0,3,2485,25
Josh Doig,Scotland,Defender,left,189.0,IT1,US Sassuolo,6000000.0,7,0,0,2,2285,22
Christopher Wooh,Cameroon,Defender,right,191.0,FR1,Stade Rennais FC,6000000.0,5,1,1,0,1658,23
Jorge Herrando,Spain,Defender,left,192.0,ES1,CA Osasuna,6000000.0,4,0,0,1,1764,23
Francisco Ortega,Argentina,Defender,left,177.0,GR1,Olympiacos Piraeus,6000000.0,1,0,0,2,2031,25
Willyan Rocha,Brazil,Defender,right,191.0,RU1,CSKA Moscow,6000000.0,13,1,2,1,3020,30
Khellven,Brazil,Defender,right,176.0,RU1,CSKA Moscow,6000000.0,2,0,1,9,2218,23
Rasmus Nicolaisen,Denmark,Defender,left,191.0,FR1,FC Toulouse,6000000.0,7,0,2,0,3737,27
Martin Valjent,Slovakia,Defender,right,187.0,ES1,RCD Mallorca,6000000.0,5,0,0,1,2744,29
Marlon,Brazil,Defender,right,182.0,IT1,AC Monza,6000000.0,4,0,0,0,578,29
Flavius Daniliuc,Austria,Defender,right,188.0,IT1,US Salernitana 1919,6000000.0,2,0,0,0,834,23
Mert Müldür,Türkiye,Defender,right,184.0,TR1,Fenerbahce,6000000.0,4,0,1,4,1176,25
Thierry Correia,Portugal,Defender,right,176.0,ES1,Valencia CF,6000000.0,4,1,0,2,2382,25
Mitchell Weiser,Germany,Defender,right,177.0,L1,SV Werder Bremen,6000000.0,5,0,3,7,2659,30
Bamo Meïté,Cote d'Ivoire,Defender,right,183.0,FR1,FC Lorient,6000000.0,1,0,0,0,1079,23
Michael Keane,England,Defender,right,188.0,GB1,Everton FC,6000000.0,3,0,1,0,708,32
Zeno Van Den Bosch,Belgium,Defender,right,191.0,BE1,Royal Antwerp FC,6000000.0,4,0,0,1,1479,21
Joel Ordóñez,Ecuador,Defender,right,188.0,BE1,Club Brugge KV,6000000.0,1,0,0,0,608,20
Federico Baschirotto,Italy,Defender,right,187.0,IT1,US Lecce,6000000.0,4,1,0,1,3430,28
Max Finkgräfe,Germany,Defender,left,183.0,L1,1.FC Köln,6000000.0,4,0,1,0,1757,20
Timo Hübers,Germany,Defender,right,190.0,L1,1.FC Köln,5500000.0,8,0,0,1,2970,28
Lorenzo Pirola,Italy,Defender,left,188.0,IT1,US Salernitana 1919,5500000.0,4,0,1,0,2113,22
Owen Wijndal,Netherlands,Defender,left,176.0,BE1,Royal Antwerp FC,5500000.0,2,0,1,1,2204,25
Vítor Tormena,Brazil,Defender,right,192.0,RU1,FK Krasnodar,5500000.0,3,0,0,0,2153,29
Marcus Pedersen,Norway,Defender,right,184.0,NL1,Feyenoord Rotterdam,5500000.0,4,0,0,2,1823,24
Elias Jelert,Denmark,Defender,right,178.0,DK1,FC Copenhagen,5500000.0,9,0,0,1,2905,21
Niklas Stark,Germany,Defender,right,190.0,L1,SV Werder Bremen,5500000.0,4,0,2,1,1177,29
André Amaro,Portugal,Defender,right,188.0,PO1,Vitória Guimarães SC,5500000.0,0,0,1,0,210,22
Bernardo,Brazil,Defender,left,186.0,L1,VfL Bochum,5500000.0,9,0,1,0,3045,29
Nathan Zeze,France,Defender,left,190.0,FR1,FC Nantes,5000000.0,1,0,0,0,1022,19
Jordan Zemura,Zimbabwe,Defender,left,173.0,IT1,Udinese Calcio,5000000.0,1,0,1,1,1155,25
Alessandro Zanoli,Italy,Defender,right,188.0,IT1,US Salernitana 1919,5000000.0,4,0,0,2,1062,24
Vitinho,Brazil,Defender,right,174.0,GB1,Burnley FC,5000000.0,2,0,0,2,2827,25
Rogério,Brazil,Defender,left,178.0,L1,VfL Wolfsburg,5000000.0,0,0,1,0,998,27
Gabriel Gudmundsson,Sweden,Defender,left,180.0,FR1,LOSC Lille,5000000.0,2,0,1,0,1353,25
Bruno Méndez,Uruguay,Defender,right,180.0,ES1,Granada CF,5000000.0,4,0,2,0,1336,25
Jon Aramburu,Venezuela,Defender,right,176.0,ES1,Real Sociedad,5000000.0,3,0,0,0,658,22
Kiki Kouyaté,Mali,Defender,right,192.0,FR1,Montpellier HSC,5000000.0,5,1,0,2,1930,27
Valeriy Bondar,Ukraine,Defender,right,185.0,UKR1,Shakhtar Donetsk,5000000.0,7,0,0,0,2504,25
Daniel Amartey,Ghana,Defender,right,186.0,TR1,Besiktas JK,5000000.0,3,0,1,0,1370,30
Milan Gajic,Serbia,Defender,both,178.0,RU1,CSKA Moscow,5000000.0,4,1,5,3,3318,29
Zinho Vanheusden,Belgium,Defender,right,187.0,BE1,Standard Liège,5000000.0,7,0,0,0,1746,25
Serdar Saatçı,Türkiye,Defender,right,190.0,PO1,SC Braga,5000000.0,6,0,0,2,1950,21
Jonny Otto,Spain,Defender,both,175.0,GR1,PAOK Thessaloniki,5000000.0,0,0,0,2,608,30
Wouter Goes,Netherlands,Defender,right,184.0,NL1,AZ Alkmaar,5000000.0,2,0,0,1,1271,20
Romain Perraud,France,Defender,left,173.0,FR1,OGC Nice,5000000.0,3,0,0,1,417,27
Aurélio Buta,Portugal,Defender,right,172.0,L1,Eintracht Frankfurt,5000000.0,6,0,1,3,2087,27
Alfonso Pedraza,Spain,Defender,left,184.0,ES1,Villarreal CF,5000000.0,7,1,1,3,1333,28
Iñigo Martínez,Spain,Defender,left,182.0,ES1,FC Barcelona,5000000.0,7,0,0,0,1622,33
Amir Murillo,Panama,Defender,right,184.0,FR1,Olympique Marseille,5000000.0,3,0,3,2,1274,28
Domagoj Bradarić,Croatia,Defender,left,178.0,IT1,US Salernitana 1919,5000000.0,6,0,0,3,2976,25
Rob Holding,England,Defender,right,189.0,GB1,Crystal Palace,5000000.0,1,0,0,0,90,29
Jordan Torunarigha,Nigeria,Defender,left,191.0,BE1,KAA Gent,5000000.0,5,0,1,2,2259,27
Archie Brown,England,Defender,left,190.0,BE1,KAA Gent,5000000.0,3,1,0,3,1810,22
Connor Goldson,England,Defender,right,191.0,SC1,Rangers FC,5000000.0,11,0,0,3,3956,32
Hugo Siquet,Belgium,Defender,right,180.0,BE1,Cercle Brugge,5000000.0,2,0,0,3,1625,22
Jan-Carlo Simić,Serbia,Defender,both,186.0,IT1,AC Milan,5000000.0,0,0,1,0,262,19
Pablo Maffeo,Argentina,Defender,right,172.0,ES1,RCD Mallorca,5000000.0,3,1,1,3,1530,27
Aarón Martín,Spain,Defender,left,178.0,IT1,Genoa CFC,5000000.0,4,0,0,1,1550,27
