name,country_of_citizenship,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name,market_value_in_eur,yellow_cards,red_cards,goals,assists,minutes_played,age
Jacob Christensen,Denmark,Midfield,right,180.0,L1,1.FC Köln,1500000.0,1,0,0,0,270,23
Manu Trigueros,Spain,Midfield,right,178.0,ES1,Villarreal CF,1500000.0,0,0,3,0,854,33
Anton Shvets,Russia,Midfield,both,190.0,RU1,Akhmat Grozny,1500000.0,7,0,1,2,1058,31
Kirill Kravtsov,Russia,Midfield,right,187.0,RU1,FC Sochi,1500000.0,8,0,4,0,2330,22
Étienne Camara,France,Midfield,left,191.0,BE1,R Charleroi SC,1500000.0,2,0,0,0,428,21
Tom Lacoux,France,Midfield,right,182.0,PO1,FC Famalicão,1500000.0,1,0,0,0,364,23
Simone Bastoni,Italy,Midfield,left,181.0,IT1,FC Empoli,1500000.0,3,0,1,0,777,28
Kieran Dowell,England,Midfield,left,183.0,SC1,Rangers FC,1500000.0,0,0,2,0,476,27
Josip Radosevic,Croatia,Midfield,right,180.0,DK1,Bröndby IF,1500000.0,4,0,2,1,1275,30
Pierre Kunde,Cameroon,Midfield,right,180.0,GR1,Atromitos Athens,1500000.0,2,1,0,3,1788,29
Ole Pohlmann,Germany,Midfield,right,183.0,L1,Borussia Dortmund,1500000.0,0,0,0,0,52,23
Gonzalo Escalante,Argentina,Midfield,right,182.0,ES1,Cádiz CF,1500000.0,2,1,1,2,1811,31
Mihajlo Banjac,Serbia,Midfield,left,186.0,RU1,FK Krasnodar,1500000.0,3,0,0,2,740,25
Nikolay Kalinskiy,Russia,Midfield,right,180.0,RU1,FC Pari Nizhniy Novgorod,1500000.0,6,0,7,5,2504,31
Viktor Kovalenko,Ukraine,Midfield,right,182.0,IT1,FC Empoli,1500000.0,1,0,2,1,606,28
Younes Taha,Morocco,Midfield,left,176.0,NL1,Twente Enschede FC,1500000.0,2,0,3,1,485,22
Francis Coquelin,France,Midfield,right,177.0,ES1,Villarreal CF,1500000.0,6,0,0,0,1146,33
Dimitrios Kourbelis,Greece,Midfield,right,181.0,TR1,Fatih Karagümrük,1400000.0,6,0,0,0,1175,31
Darko Brasanac,Serbia,Midfield,right,178.0,ES1,CA Osasuna,1400000.0,0,0,0,0,123,32
Liam Henderson,Scotland,Midfield,right,183.0,IT1,FC Empoli,1400000.0,0,0,0,0,72,28
Mamadou Coulibaly,Senegal,Midfield,right,183.0,IT1,US Salernitana 1919,1300000.0,0,0,0,0,162,25
Alen Halilovic,Croatia,Midfield,left,169.0,NL1,Fortuna Sittard,1300000.0,1,0,5,2,2316,28
Eyüp Aydın,Germany,Midfield,both,181.0,TR1,Galatasaray,1300000.0,0,0,0,1,40,20
Mert Hakan Yandaş,Türkiye,Midfield,right,174.0,TR1,Fenerbahce,1300000.0,6,0,2,4,783,30
Julian Baas,Netherlands,Midfield,right,184.0,NL1,Excelsior Rotterdam,1300000.0,8,0,3,2,3218,22
Emre Akbaba,Türkiye,Midfield,left,180.0,TR1,Adana Demirspor,1300000.0,6,0,8,2,3188,32
Massanga Matondo,Congo,Midfield,right,172.0,TR1,Hatayspor,1300000.0,4,0,3,0,2289,25
Sander van de Streek,Netherlands,Midfield,right,180.0,TR1,Antalyaspor,1300000.0,3,1,2,2,1856,31
Endri Cekici,Albania,Midfield,both,178.0,TR1,Pendikspor,1300000.0,4,0,1,2,822,28
Daniel Jr,Brazil,Midfield,left,174.0,RU1,Akhmat Grozny,1200000.0,2,0,0,2,278,22
Konstantinos Galanopoulos,Greece,Midfield,right,172.0,GR1,AEK Athens,1200000.0,4,0,1,1,609,27
Mario Dorgeles,Cote d'Ivoire,Midfield,left,177.0,DK1,FC Nordsjaelland,1200000.0,0,0,1,0,724,20
Andrew Hjulsager,Denmark,Midfield,right,175.0,BE1,KAA Gent,1200000.0,2,0,1,0,925,30
Filippo Melegoni,Italy,Midfield,right,186.0,IT1,Genoa CFC,1200000.0,0,0,0,0,68,25
Evert Linthorst,Netherlands,Midfield,right,187.0,NL1,Go Ahead Eagles,1200000.0,0,0,1,1,2527,24
Bogdan Lednev,Ukraine,Midfield,left,173.0,UKR1,SK Dnipro-1,1200000.0,3,0,4,0,2053,26
Javi Martínez,Spain,Midfield,right,181.0,ES1,CA Osasuna,1200000.0,0,0,0,0,57,25
Kirill Kaplenko,Belarus,Midfield,right,190.0,RU1,Baltika Kaliningrad,1200000.0,3,0,2,2,1784,25
Ignacio Saavedra,Chile,Midfield,right,174.0,RU1,FC Sochi,1200000.0,4,0,1,0,1016,26
Jon Ander Olasagasti,Spain,Midfield,left,176.0,ES1,Real Sociedad,1200000.0,3,0,0,1,540,24
Luca Garritano,Italy,Midfield,right,172.0,IT1,Frosinone Calcio,1200000.0,1,0,0,1,679,30
Miguel,Brazil,Midfield,right,174.0,RU1,FC Sochi,1200000.0,1,0,2,5,1126,21
Urko González de Zarate,Spain,Midfield,right,189.0,ES1,Real Sociedad,1200000.0,1,0,0,0,364,23
Arnaud Lusamba,DR Congo,Midfield,right,180.0,TR1,Pendikspor,1200000.0,7,0,0,3,2026,28
Zidan Sertdemir,Denmark,Midfield,left,186.0,DK1,FC Nordsjaelland,1200000.0,0,0,0,1,258,19
Doğucan Haspolat,Türkiye,Midfield,right,177.0,TR1,Trabzonspor,1200000.0,3,0,0,0,554,24
Moritz-Broni Kwarteng,Germany,Midfield,both,175.0,L1,VfL Bochum,1200000.0,1,1,0,1,267,26
Maestro,Angola,Midfield,right,173.0,TR1,Adana Demirspor,1200000.0,3,0,0,1,1124,21
Éder Balanta,Colombia,Midfield,left,180.0,BE1,Club Brugge KV,1200000.0,3,0,0,0,490,31
Jakub Jankto,Czech Republic,Midfield,left,184.0,IT1,Cagliari Calcio,1200000.0,0,0,1,2,987,29
Jessy Deminguet,France,Midfield,left,178.0,FR1,RC Strasbourg Alsace,1200000.0,1,0,0,0,689,27
João Carvalho,Portugal,Midfield,right,172.0,GR1,Olympiacos Piraeus,1200000.0,1,0,0,2,757,27
Alex Matos,England,Midfield,right,175.0,GB1,Chelsea FC,1200000.0,1,0,0,0,65,20
Lukas Daschner,Germany,Midfield,both,185.0,L1,VfL Bochum,1200000.0,2,0,1,1,570,26
Niklas Pyyhtiä,Finland,Midfield,left,188.0,IT1,Bologna FC 1909,1200000.0,0,0,0,0,61,21
Anders Klynge,Denmark,Midfield,right,175.0,DK1,Silkeborg IF,1200000.0,4,0,3,5,2504,24
Aytaç Kara,Türkiye,Midfield,right,188.0,TR1,Kasimpasa,1200000.0,4,0,14,4,3250,31
Lamine Diack,Senegal,Midfield,right,186.0,FR1,FC Nantes,1200000.0,0,0,0,0,1,24
Carlinhos,Brazil,Midfield,right,179.0,PO1,Portimonense SC,1200000.0,12,0,11,6,3032,30
Andrej Djokanovic,Bosnia-Herzegovina,Midfield,right,180.0,TR1,MKE Ankaragücü,1200000.0,1,0,0,0,612,23
Joe Bell,New Zealand,Midfield,right,182.0,DK1,Bröndby IF,1200000.0,0,0,0,0,9,25
Bryan Acosta,Honduras,Midfield,right,175.0,TR1,Gaziantep FK,1200000.0,0,0,0,0,41,31
Moussa Sissoko,France,Midfield,right,187.0,FR1,FC Nantes,1200000.0,7,0,0,0,1824,35
Theocharis Tsingaras,Greece,Midfield,right,175.0,GR1,PAOK Thessaloniki,1200000.0,2,0,1,1,1082,24
Tomoki Iwata,Japan,Midfield,right,178.0,SC1,Celtic FC,1200000.0,1,0,1,2,1038,27
Sanjin Prcic,Bosnia-Herzegovina,Midfield,right,181.0,FR1,RC Strasbourg Alsace,1200000.0,0,0,0,0,88,31
Samuel Bastien,DR Congo,Midfield,right,175.0,TR1,Kasimpasa,1100000.0,0,0,0,0,216,28
Filip Jagiello,Poland,Midfield,both,180.0,IT1,Genoa CFC,1100000.0,0,0,0,0,94,27
Mijo Caktas,Croatia,Midfield,right,179.0,TR1,Sivasspor,1100000.0,1,0,2,0,679,32
Yan Dhanda,England,Midfield,right,173.0,SC1,Ross County FC,1000000.0,6,0,3,5,2214,26
José Machín,Equatorial Guinea,Midfield,right,184.0,IT1,AC Monza,1000000.0,2,0,0,0,234,28
Facundo Cáseres,Argentina,Midfield,right,178.0,PO1,SC Farense,1000000.0,6,0,0,0,1209,23
Francesco Gelli,Italy,Midfield,right,173.0,IT1,Frosinone Calcio,1000000.0,3,0,0,1,1703,28
Arthur Atta,France,Midfield,right,189.0,FR1,FC Metz,1000000.0,0,0,1,2,917,22
Luke Harris,Wales,Midfield,right,177.0,GB1,Fulham FC,1000000.0,0,0,0,0,87,19
Bonke Innocent,Nigeria,Midfield,right,178.0,FR1,FC Lorient,1000000.0,1,0,0,0,211,29
Justin Lonwijk,Suriname,Midfield,right,189.0,BE1,RSC Anderlecht,1000000.0,3,0,3,3,1149,25
Stije Resink,Netherlands,Midfield,right,186.0,NL1,Almere City FC,1000000.0,9,0,1,2,2756,21
Emran Soglo,England,Midfield,left,178.0,FR1,Olympique Marseille,1000000.0,1,0,1,1,200,19
Omari Kellyman,England,Midfield,left,191.0,GB1,Aston Villa,1000000.0,0,0,0,1,137,19
Valentin Atangana,France,Midfield,right,173.0,FR1,Stade Reims,1000000.0,0,0,0,0,553,19
Marco Palestra,Italy,Midfield,right,186.0,IT1,Atalanta BC,1000000.0,0,0,0,0,6,19
Denil Castillo,Ecuador,Midfield,right,189.0,UKR1,Shakhtar Donetsk,1000000.0,2,0,0,0,41,20
Yellu Santiago,Spain,Midfield,right,192.0,ES1,Getafe CF,1000000.0,4,0,1,0,657,20
Mehdi Abeid,Algeria,Midfield,right,178.0,TR1,Basaksehir FK,1000000.0,3,0,3,3,804,32
Kian Fitz-Jim,Netherlands,Midfield,right,174.0,NL1,Excelsior Rotterdam,1000000.0,1,0,0,1,644,21
Michel Adopo,France,Midfield,right,187.0,IT1,Atalanta BC,1000000.0,0,0,0,1,192,24
Claudio Falcão,Brazil,Midfield,right,187.0,PO1,SC Farense,1000000.0,12,0,4,1,2851,30
Dan Glazer,Israel,Midfield,right,178.0,GR1,OFI Crete FC,1000000.0,4,0,0,0,1308,28
Deroy Duarte,Cape Verde,Midfield,right,177.0,NL1,Fortuna Sittard,1000000.0,4,0,2,0,2592,25
Jean-Daniel Akpa Akpro,Cote d'Ivoire,Midfield,right,180.0,IT1,AC Monza,1000000.0,5,0,0,0,700,32
Maksim Vityugov,Russia,Midfield,right,179.0,RU1,Krylya Sovetov Samara,1000000.0,4,0,0,1,1726,26
Kevin Lenini,Cape Verde,Midfield,left,181.0,RU1,FK Krasnodar,1000000.0,2,0,1,1,761,28
Peru Nolaskoain,Spain,Midfield,right,186.0,ES1,Athletic Bilbao,1000000.0,0,0,0,0,192,26
Pablo Roberto,Brazil,Midfield,right,183.0,PO1,Casa Pia AC,1000000.0,7,1,3,6,1734,25
Charilaos Charisis,Greece,Midfield,right,177.0,TR1,Sivasspor,1000000.0,9,0,1,4,2515,30
Rami Al Hajj,Sweden,Midfield,right,180.0,DK1,Odense Boldklub,1000000.0,4,0,3,7,2004,23
Andreas Bouchalakis,Greece,Midfield,left,186.0,GR1,Olympiacos Piraeus,1000000.0,0,0,0,0,60,31
Connor Barron,Scotland,Midfield,right,175.0,SC1,Aberdeen FC,1000000.0,1,0,1,2,1912,22
Medon Berisha,Albania,Midfield,right,186.0,IT1,US Lecce,1000000.0,1,0,0,0,294,21
Vyacheslav Tankovskyi,Ukraine,Midfield,right,168.0,UKR1,Polissya Zhytomyr,1000000.0,10,0,2,2,2227,29
José Pozo,Spain,Midfield,left,171.0,ES1,Rayo Vallecano,1000000.0,0,0,0,2,131,28
André Römer,Denmark,Midfield,right,186.0,DK1,FC Midtjylland,1000000.0,3,0,1,3,1132,31
Ben Osborn,England,Midfield,left,176.0,GB1,Sheffield United,1000000.0,3,0,0,2,1431,30
Azizbek Turgunboev,Uzbekistan,Midfield,left,173.0,TR1,Sivasspor,1000000.0,0,0,1,0,812,30
Ismaila Coulibaly,Mali,Midfield,right,183.0,GB1,Sheffield United,1000000.0,1,0,0,0,90,24
Charles,Brazil,Midfield,right,187.0,DK1,FC Midtjylland,1000000.0,5,0,5,3,1417,28
Nikita Kakkoev,Russia,Midfield,right,184.0,RU1,FC Pari Nizhniy Novgorod,1000000.0,8,0,1,1,2412,25
Jordan Clark,England,Midfield,right,183.0,GB1,Luton Town,1000000.0,6,0,3,2,1472,31
Mattheus,Brazil,Midfield,left,182.0,PO1,SC Farense,1000000.0,6,1,7,3,2457,30
Khoren Bayramyan,Armenia,Midfield,right,169.0,RU1,FK Rostov,1000000.0,7,0,0,4,2085,33
Valentin Eysseric,France,Midfield,right,181.0,TR1,Fatih Karagümrük,1000000.0,9,0,6,7,2423,32
Deian Sorescu,Romania,Midfield,right,175.0,TR1,Gaziantep FK,1000000.0,1,0,4,3,1543,27
Jonas Martin,France,Midfield,right,184.0,FR1,Stade Brestois 29,1000000.0,5,0,0,1,1192,34
Mark Brink,Denmark,Midfield,right,177.0,DK1,Silkeborg IF,1000000.0,6,0,0,1,2514,26
Lorenzo Amatucci,Italy,Midfield,right,172.0,IT1,ACF Fiorentina,1000000.0,0,0,0,0,20,20
Mithat Pala,Türkiye,Midfield,right,172.0,TR1,Caykur Rizespor,1000000.0,7,1,0,2,1614,24
Bobby Clark,England,Midfield,right,178.0,GB1,Liverpool FC,1000000.0,1,0,1,2,351,19
Alexandru Maxim,Romania,Midfield,right,177.0,TR1,Gaziantep FK,1000000.0,8,0,3,9,2678,34
Habib Keïta,Mali,Midfield,left,182.0,FR1,Clermont Foot 63,1000000.0,4,0,1,0,1274,22
Camilo,Brazil,Midfield,right,176.0,RU1,Akhmat Grozny,1000000.0,5,0,1,1,1937,25
Aziz Ouattara,Cote d'Ivoire,Midfield,right,188.0,BE1,KRC Genk,1000000.0,0,0,0,0,440,24
Zidane Iqbal,Iraq,Midfield,right,181.0,NL1,FC Utrecht,1000000.0,0,0,0,0,571,21
Mads Enggaard,Denmark,Midfield,right,180.0,DK1,Randers FC,1000000.0,5,0,0,1,1945,21
Denys Kuzyk,Ukraine,Midfield,both,179.0,UKR1,Kryvbas Kryvyi Rig,1000000.0,1,0,5,4,1778,22
Eboue Kouassi,Cote d'Ivoire,Midfield,right,185.0,PO1,FC Arouca,1000000.0,6,1,1,0,1647,27
Otso Liimatta,Finland,Midfield,left,169.0,PO1,FC Famalicão,1000000.0,0,0,0,0,460,20
Nuno Santos,Portugal,Midfield,right,179.0,PO1,Vitória Guimarães SC,1000000.0,10,1,7,17,3739,25
Aymen Barkok,Morocco,Midfield,right,189.0,L1,1.FSV Mainz 05,1000000.0,3,0,1,1,460,26
Calem Nieuwenhof,Australia,Midfield,right,182.0,SC1,Heart of Midlothian FC,1000000.0,4,0,2,2,1949,23
Sergey Babkin,Russia,Midfield,right,176.0,RU1,Krylya Sovetov Samara,1000000.0,1,0,2,1,1251,22
Ivan Basic,Bosnia-Herzegovina,Midfield,left,178.0,RU1,FK Orenburg,1000000.0,2,0,1,2,2286,22
Aleksey Mironov,Russia,Midfield,right,175.0,RU1,FK Rostov,1000000.0,3,0,1,1,1009,25
Jon Magunazelaia,Spain,Midfield,right,180.0,ES1,Real Sociedad,1000000.0,2,0,0,0,214,23
Merveille Papela,Germany,Midfield,right,174.0,L1,1.FSV Mainz 05,1000000.0,1,0,0,0,254,24
Cammy Devlin,Australia,Midfield,right,169.0,SC1,Heart of Midlothian FC,1000000.0,11,0,3,0,1482,26
Omar Mascarell,Equatorial Guinea,Midfield,right,181.0,ES1,RCD Mallorca,1000000.0,9,0,0,0,1853,31
Jonathan Viera,Spain,Midfield,right,171.0,ES1,UD Almería,1000000.0,4,0,2,4,1542,35
Gastón Pereiro,Uruguay,Midfield,left,188.0,IT1,Cagliari Calcio,1000000.0,1,0,0,0,70,29
Léo Leroy,France,Midfield,right,187.0,FR1,Montpellier HSC,1000000.0,3,0,0,1,485,24
Danijel Miskic,Croatia,Midfield,right,182.0,RU1,Ural Yekaterinburg,1000000.0,5,0,3,1,2271,31
Mehdi Bourabia,Morocco,Midfield,right,183.0,TR1,Kayserispor,1000000.0,7,0,3,1,1500,33
Vyacheslav Yakimov,Russia,Midfield,right,178.0,RU1,Fakel Voronezh,1000000.0,5,0,4,2,1941,27
Dani Rodríguez,Spain,Midfield,right,178.0,ES1,RCD Mallorca,1000000.0,11,0,4,5,3096,36
Juan Cuadrado,Colombia,Midfield,right,176.0,IT1,Inter Milan,1000000.0,2,0,0,2,371,36
Matt Ritchie,Scotland,Midfield,left,173.0,GB1,Newcastle United,1000000.0,1,0,1,0,235,35
Óscar Trejo,Argentina,Midfield,right,180.0,ES1,Rayo Vallecano,1000000.0,4,1,0,0,1440,36
Ryan Jack,Scotland,Midfield,right,182.0,SC1,Rangers FC,1000000.0,0,0,1,0,900,32
Fabian Schnellhardt,Germany,Midfield,left,180.0,L1,SV Darmstadt 98,1000000.0,1,0,0,0,273,31
Andrés Guardado,Mexico,Midfield,left,167.0,ES1,Real Betis Balompié,1000000.0,3,0,0,0,866,38
Victor Moses,Nigeria,Midfield,right,177.0,RU1,Spartak Moscow,1000000.0,1,0,1,1,733,34
Sebastian Rode,Germany,Midfield,right,179.0,L1,Eintracht Frankfurt,1000000.0,0,0,0,0,56,34
Antonio Candreva,Italy,Midfield,right,180.0,IT1,US Salernitana 1919,1000000.0,5,0,7,6,2847,37
Adam Lallana,England,Midfield,both,172.0,GB1,Brighton & Hove Albion,1000000.0,3,0,0,1,952,36
Cheikhou Kouyaté,Senegal,Midfield,right,189.0,GB1,Nottingham Forest,1000000.0,3,0,0,0,344,35
Daniel Wass,Denmark,Midfield,right,178.0,DK1,Bröndby IF,1000000.0,6,0,2,6,1910,35
Oliver Norwood,Northern Ireland,Midfield,right,175.0,GB1,Sheffield United,1000000.0,9,0,1,1,1703,33
James Milner,England,Midfield,right,175.0,GB1,Brighton & Hove Albion,1000000.0,3,0,0,2,955,39
Richard,Brazil,Midfield,right,191.0,TR1,Alanyaspor,950000.0,11,0,1,2,2913,30
Kerem Atakan Kesgin,Türkiye,Midfield,right,176.0,TR1,Sivasspor,950000.0,1,0,0,0,209,24
Stefan Schwab,Austria,Midfield,left,183.0,GR1,PAOK Thessaloniki,900000.0,5,0,5,4,1860,34
Joel Chima Fujita,Japan,Midfield,right,175.0,BE1,Sint-Truidense VV,900000.0,2,0,1,1,890,22
Iron Gomis,France,Midfield,right,182.0,TR1,Kasimpasa,900000.0,4,0,1,4,1243,25
Emre Uzun,Türkiye,Midfield,left,179.0,TR1,Antalyaspor,900000.0,2,0,0,1,230,19
Karamoko Dembélé,England,Midfield,left,167.0,FR1,Stade Brestois 29,900000.0,1,0,1,1,231,21
Leo Castledine,England,Midfield,right,175.0,GB1,Chelsea FC,900000.0,0,0,0,0,5,19
Mads Søndergaard,Denmark,Midfield,right,178.0,DK1,Viborg FF,900000.0,3,0,3,1,1108,22
Rubén Pardo,Spain,Midfield,right,182.0,GR1,Aris Thessaloniki,900000.0,1,0,1,0,560,32
Konstantin Maradishvili,Russia,Midfield,right,179.0,RU1,Lokomotiv Moscow,900000.0,2,0,1,0,739,24
Dmitriy Rybchinskiy,Russia,Midfield,right,179.0,RU1,Baltika Kaliningrad,900000.0,2,0,1,2,1320,26
Takahiro Akimoto,Japan,Midfield,left,170.0,BE1,Oud-Heverlee Leuven,900000.0,1,0,0,0,521,26
Pelle Clement,Netherlands,Midfield,right,177.0,NL1,Sparta Rotterdam,900000.0,4,0,2,6,1989,28
Artur Galoyan,Armenia,Midfield,right,176.0,RU1,Baltika Kaliningrad,900000.0,0,0,1,1,1162,25
Vladimír Darida,Czech Republic,Midfield,right,172.0,GR1,Aris Thessaloniki,900000.0,8,0,5,3,2758,34
Keanu Baccus,Australia,Midfield,right,178.0,SC1,St. Mirren FC,900000.0,9,0,1,1,1692,26
Josh Campbell,Scotland,Midfield,right,182.0,SC1,Hibernian FC,900000.0,3,0,5,0,1044,24
Alexis Trouillet,France,Midfield,right,175.0,GR1,Volos NPS,900000.0,2,0,1,0,1238,24
Andreas Pyndt,Denmark,Midfield,right,175.0,DK1,Silkeborg IF,900000.0,0,0,0,0,272,23
Ryan Thomas,New Zealand,Midfield,right,174.0,NL1,PEC Zwolle,900000.0,1,0,0,0,340,30
João Novais,Portugal,Midfield,right,183.0,TR1,Alanyaspor,900000.0,7,0,5,2,2056,31
Melle Meulensteen,Netherlands,Midfield,right,188.0,NL1,Vitesse Arnhem,900000.0,5,0,1,0,2180,25
Chem Campbell,Wales,Midfield,right,180.0,GB1,Wolverhampton Wanderers,900000.0,0,0,0,0,81,22
Saeid Ezatolahi,Iran,Midfield,right,190.0,DK1,Vejle Boldklub,900000.0,6,0,1,1,644,28
Brian De Keersmaecker,Belgium,Midfield,right,182.0,NL1,Heracles Almelo,900000.0,7,0,2,2,3045,24
John Fleck,Scotland,Midfield,left,169.0,GB1,Sheffield United,900000.0,1,0,0,0,89,33
Jordan Holsgrove,Scotland,Midfield,left,180.0,PO1,GD Estoril Praia,900000.0,6,1,2,3,1208,25
Casper Winther,Denmark,Midfield,right,177.0,DK1,Lyngby BK,900000.0,4,1,1,1,1271,21
Jamie McGrath,Ireland,Midfield,right,175.0,SC1,Aberdeen FC,900000.0,8,0,9,2,2685,28
Flavio Paoletti,Italy,Midfield,right,182.0,TR1,Fatih Karagümrük,900000.0,2,0,1,1,694,22
Richard Ledezma,United States,Midfield,right,174.0,NL1,PSV Eindhoven,900000.0,0,0,0,0,5,24
Ruslan Bezrukov,Russia,Midfield,both,179.0,RU1,Rubin Kazan,900000.0,2,0,2,1,1716,22
Andrey Egorychev,Russia,Midfield,right,183.0,RU1,Ural Yekaterinburg,900000.0,3,1,6,4,2577,31
Steven Nzonzi,France,Midfield,right,196.0,TR1,Konyaspor,900000.0,2,0,4,0,2321,36
Boris Lambert,Belgium,Midfield,right,187.0,BE1,KAS Eupen,900000.0,4,0,0,0,1429,24
Loreintz Rosier,France,Midfield,right,190.0,NL1,Fortuna Sittard,900000.0,5,0,1,0,1969,26
Erdal Rakip,North Macedonia,Midfield,right,179.0,TR1,Antalyaspor,850000.0,5,1,0,1,1307,28
Rasmus Falk,Denmark,Midfield,right,177.0,DK1,FC Copenhagen,850000.0,9,0,4,6,3170,33
Jean Manuel Mbom,Germany,Midfield,right,185.0,DK1,Viborg FF,850000.0,4,0,0,0,1074,24
Emmanuel Boateng,Ghana,Midfield,right,175.0,TR1,Konyaspor,850000.0,10,0,7,4,1928,27
Thomas Van den Keybus,Belgium,Midfield,right,180.0,BE1,KVC Westerlo,850000.0,3,0,1,2,1270,23
Joe Newell,England,Midfield,right,180.0,SC1,Hibernian FC,850000.0,11,0,4,7,3426,31
Blair Spittal,Scotland,Midfield,right,183.0,SC1,Motherwell FC,850000.0,5,0,9,9,3059,29
Danijel Aleksic,Serbia,Midfield,left,182.0,TR1,Basaksehir FK,850000.0,1,0,1,1,1164,33
Görkem Sağlam,Türkiye,Midfield,right,178.0,TR1,Hatayspor,850000.0,4,0,2,4,1520,26
Enis Cokaj,Albania,Midfield,right,182.0,GR1,Panathinaikos FC,850000.0,1,0,0,0,81,25
Mohammad Ghorbani,Iran,Midfield,right,190.0,RU1,FK Orenburg,800000.0,4,0,3,0,773,23
Neven Djurasek,Croatia,Midfield,right,173.0,GR1,Aris Thessaloniki,800000.0,1,0,2,0,1102,26
Shuto Abe,Japan,Midfield,right,171.0,BE1,RWD Molenbeek,800000.0,4,0,1,1,1474,27
Aleksandar Jukic,Austria,Midfield,right,184.0,RU1,FC Sochi,800000.0,0,1,1,1,1207,24
Andreas Müller,Germany,Midfield,right,173.0,L1,SV Darmstadt 98,800000.0,3,0,0,0,341,24
Oğulcan Ülgün,Türkiye,Midfield,right,178.0,TR1,Konyaspor,800000.0,9,0,1,1,1761,26
Kees Smit,Netherlands,Midfield,right,182.0,NL1,AZ Alkmaar,800000.0,0,0,0,0,16,19
Ufuk Akyol,Türkiye,Midfield,right,180.0,TR1,Antalyaspor,800000.0,1,0,0,0,668,27
Eder González,Spain,Midfield,right,170.0,GR1,Atromitos Athens,800000.0,4,0,2,4,2137,28
João Teixeira,Portugal,Midfield,right,178.0,PO1,Rio Ave FC,800000.0,2,0,1,3,726,30
Nils De Wilde,Belgium,Midfield,right,182.0,BE1,Cercle Brugge,800000.0,2,0,0,1,717,22
Edson Fernando,Brazil,Midfield,right,178.0,UKR1,Rukh Lviv,800000.0,4,0,0,0,861,26
Jean N'Guessan,Cote d'Ivoire,Midfield,right,177.0,FR1,FC Metz,800000.0,0,0,0,0,108,21
Aleksandr Kutitskiy,Russia,Midfield,right,184.0,RU1,Dynamo Moscow,800000.0,0,0,0,0,462,23
Ilya Ishkov,Russia,Midfield,left,175.0,RU1,Ural Yekaterinburg,800000.0,3,0,1,4,1575,19
Jacob Wright,England,Midfield,right,178.0,GB1,Manchester City,800000.0,0,0,0,0,17,19
Olivier Thill,Luxembourg,Midfield,right,176.0,UKR1,LNZ Cherkasy,800000.0,1,0,1,1,511,28
Kevin Krygård,Norway,Midfield,right,184.0,PO1,Casa Pia AC,800000.0,0,0,0,0,56,24
Djihad Bizimana,Rwanda,Midfield,right,180.0,UKR1,Kryvbas Kryvyi Rig,800000.0,7,0,2,1,2237,28
Vladislav Kamilov,Russia,Midfield,both,183.0,RU1,Akhmat Grozny,800000.0,6,0,1,3,1678,29
Janio Bikel,Guinea-Bissau,Midfield,right,174.0,TR1,Gaziantep FK,800000.0,3,0,0,0,485,29
Bilal Bafdili,Belgium,Midfield,right,177.0,BE1,KV Mechelen,800000.0,2,0,2,0,163,20
Bruno Costa,Portugal,Midfield,right,174.0,PO1,FC Vizela,800000.0,2,0,0,0,619,27
Milos Pantovic,Serbia,Midfield,right,186.0,BE1,KAS Eupen,800000.0,2,0,3,2,1308,28
Cisse Sandra,Belgium,Midfield,left,184.0,NL1,Excelsior Rotterdam,800000.0,2,0,1,1,1702,21
Artem Kozak,Ukraine,Midfield,left,180.0,UKR1,Polissya Zhytomyr,800000.0,2,0,4,5,2065,26
Maksym Kucheryavyi,Ukraine,Midfield,left,176.0,SC1,St. Johnstone FC,800000.0,6,0,2,0,1611,22
Marko Sapuga,Ukraine,Midfield,right,194.0,UKR1,Rukh Lviv,800000.0,5,0,0,1,1530,21
Roberto Massimo,Germany,Midfield,right,183.0,L1,VfB Stuttgart,800000.0,1,0,0,0,83,24
Mikel Jauregizar,Spain,Midfield,right,177.0,ES1,Athletic Bilbao,800000.0,0,0,0,0,190,21
Christos Papadopoulos,Greece,Midfield,left,188.0,IT1,Genoa CFC,800000.0,0,0,0,0,3,20
Pizzi,Portugal,Midfield,right,177.0,PO1,SC Braga,800000.0,1,0,4,3,1550,35
Nicolas Viola,Italy,Midfield,left,180.0,IT1,Cagliari Calcio,800000.0,3,0,6,3,1281,35
Mads Emil Madsen,Denmark,Midfield,left,189.0,DK1,Aarhus GF,800000.0,4,0,0,0,1074,27
Mathijs Tielemans,Netherlands,Midfield,right,178.0,NL1,Vitesse Arnhem,800000.0,3,0,1,1,1828,22
Diego Demme,Germany,Midfield,right,170.0,IT1,SSC Napoli,800000.0,1,0,0,0,127,33
Dylan Levitt,Wales,Midfield,right,180.0,SC1,Hibernian FC,800000.0,7,0,2,2,1668,24
Jack Cork,England,Midfield,right,185.0,GB1,Burnley FC,800000.0,0,0,0,0,122,35
Victorien Angban,Cote d'Ivoire,Midfield,right,180.0,RU1,FC Sochi,800000.0,2,0,0,0,411,28
Mory Konaté,Guinea,Midfield,right,191.0,BE1,KV Mechelen,800000.0,5,0,0,0,1225,31
Kevin Strootman,Netherlands,Midfield,left,186.0,IT1,Genoa CFC,800000.0,4,0,0,2,1342,34
